小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	8.5698e-002
0	268	-1.0913	-120.	151.9	577	9.0466e-002
0	252	-3.9312	-120.	151.58	577	8.5929e-002
1	288	1.8045	-120.	154.98	577	9.774e-002
1	267	-1.1343	-120.	154.83	577	9.3249e-002
1	276	-0.11815	-120.	152.95	577	9.2929e-002
2	243	-5.3928	-120.	154.18	577	8.6284e-002
2	248	-4.4252	-120.	152.47	577	8.6057e-002
2	259	-2.4941	-120.	154.68	577	9.1084e-002
3	261	-2.1991	-120.	153.07	577	8.9955e-002
3	252	-3.9312	-120.	151.58	577	8.5929e-002
3	268	-1.0913	-120.	151.9	577	9.0466e-002
4	261	-2.1991	-120.	153.07	577	8.9955e-002
4	268	-1.0913	-120.	151.9	577	9.0466e-002
4	276	-0.11815	-120.	152.95	577	9.2929e-002
5	261	-2.1991	-120.	153.07	577	8.9955e-002
5	276	-0.11815	-120.	152.95	577	9.2929e-002
5	267	-1.1343	-120.	154.83	577	9.3249e-002
6	261	-2.1991	-120.	153.07	577	8.9955e-002
6	267	-1.1343	-120.	154.83	577	9.3249e-002
6	259	-2.4941	-120.	154.68	577	9.1084e-002
7	261	-2.1991	-120.	153.07	577	8.9955e-002
7	259	-2.4941	-120.	154.68	577	9.1084e-002
7	248	-4.4252	-120.	152.47	577	8.6057e-002
8	261	-2.1991	-120.	153.07	577	8.9955e-002
8	248	-4.4252	-120.	152.47	577	8.6057e-002
8	252	-3.9312	-120.	151.58	577	8.5929e-002
9	526	31.866	-120.	131.46	610	0.12077
9	510	30.864	-120.	134.14	610	0.12161
9	479	29.242	-120.	133.19	610	0.11846
10	564	34.544	-120.	132.9	610	0.12585
10	550	33.344	-120.	135.59	610	0.12642
10	522	31.71	-120.	134.63	610	0.12325
11	541	32.873	-120.	132.56	610	0.12315
11	564	34.544	-120.	132.9	610	0.12585
11	522	31.71	-120.	134.63	610	0.12325
12	541	32.873	-120.	132.56	610	0.12315
12	522	31.71	-120.	134.63	610	0.12325
12	510	30.864	-120.	134.14	610	0.12161
13	541	32.873	-120.	132.56	610	0.12315
13	510	30.864	-120.	134.14	610	0.12161
13	526	31.866	-120.	131.46	610	0.12077
14	541	32.873	-120.	132.56	610	0.12315
14	526	31.866	-120.	131.46	610	0.12077
14	546	33.229	-120.	130.57	610	0.12198
15	541	32.873	-120.	132.56	610	0.12315
15	546	33.229	-120.	130.57	610	0.12198
15	567	35.024	-120.	131.62	610	0.12546
16	541	32.873	-120.	132.56	610	0.12315
16	567	35.024	-120.	131.62	610	0.12546
16	564	34.544	-120.	132.9	610	0.12585
17	572	35.883	-120.	128.81	610	0.12431
17	567	35.024	-120.	131.62	610	0.12546
17	546	33.229	-120.	130.57	610	0.12198
18	109	-23.556	-120.	106.6	619	1.4117e-002
18	124	-22.151	-120.	106.97	619	1.6729e-002
18	98	-24.934	-120.	108.56	619	1.3678e-002
19	109	-23.556	-120.	106.6	619	1.4117e-002
19	98	-24.934	-120.	108.56	619	1.3678e-002
19	83	-25.781	-120.	108.08	619	1.1868e-002
20	109	-23.556	-120.	106.6	619	1.4117e-002
20	83	-25.781	-120.	108.08	619	1.1868e-002
20	104	-24.368	-120.	105.63	619	1.1917e-002
21	109	-23.556	-120.	106.6	619	1.4117e-002
21	104	-24.368	-120.	105.63	619	1.1917e-002
21	117	-22.763	-120.	104.8	619	1.3755e-002
22	109	-23.556	-120.	106.6	619	1.4117e-002
22	117	-22.763	-120.	104.8	619	1.3755e-002
22	137	-21.34	-120.	105.57	619	1.6759e-002
23	109	-23.556	-120.	106.6	619	1.4117e-002
23	137	-21.34	-120.	105.57	619	1.6759e-002
23	124	-22.151	-120.	106.97	619	1.6729e-002
24	104	-24.368	-120.	105.63	619	1.1917e-002
24	83	-25.781	-120.	108.08	619	1.1868e-002
24	55	-27.388	-120.	107.17	619	8.4352e-003
25	124	-22.151	-120.	106.97	619	1.6729e-002
25	112	-23.336	-120.	109.46	619	1.7085e-002
25	98	-24.934	-120.	108.56	619	1.3678e-002
26	137	-21.34	-120.	105.57	619	1.6759e-002
26	117	-22.763	-120.	104.8	619	1.3755e-002
26	151	-19.781	-120.	103.3	619	1.7215e-002
27	153	-19.369	-120.	98.573	622	1.3622e-002
27	139	-21.019	-120.	97.611	622	1.011e-002
27	155	-18.865	-120.	95.735	622	1.1922e-002
28	110	-23.545	-120.	96.143	622	4.7357e-003
28	134	-21.451	-120.	94.077	622	6.3e-003
28	126	-21.878	-120.	97.108	622	8.2793e-003
