小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.11135
0	268	-1.0913	-120.	151.9	577	0.11162
0	252	-3.9312	-120.	151.58	577	0.11155
1	288	1.8045	-120.	154.98	577	0.11241
1	267	-1.1343	-120.	154.83	577	0.11218
1	276	-0.11815	-120.	152.95	577	0.11184
2	243	-5.3928	-120.	154.18	577	0.11179
2	248	-4.4252	-120.	152.47	577	0.11164
2	259	-2.4941	-120.	154.68	577	0.11206
3	261	-2.1991	-120.	153.07	577	0.1118
3	252	-3.9312	-120.	151.58	577	0.11155
3	268	-1.0913	-120.	151.9	577	0.11162
4	261	-2.1991	-120.	153.07	577	0.1118
4	268	-1.0913	-120.	151.9	577	0.11162
4	276	-0.11815	-120.	152.95	577	0.11184
5	261	-2.1991	-120.	153.07	577	0.1118
5	276	-0.11815	-120.	152.95	577	0.11184
5	267	-1.1343	-120.	154.83	577	0.11218
6	261	-2.1991	-120.	153.07	577	0.1118
6	267	-1.1343	-120.	154.83	577	0.11218
6	259	-2.4941	-120.	154.68	577	0.11206
7	261	-2.1991	-120.	153.07	577	0.1118
7	259	-2.4941	-120.	154.68	577	0.11206
7	248	-4.4252	-120.	152.47	577	0.11164
8	261	-2.1991	-120.	153.07	577	0.1118
8	248	-4.4252	-120.	152.47	577	0.11164
8	252	-3.9312	-120.	151.58	577	0.11155
9	526	31.866	-120.	131.46	610	0.10538
9	510	30.864	-120.	134.14	610	0.10561
9	479	29.242	-120.	133.19	610	0.10549
10	564	34.544	-120.	132.9	610	0.10551
10	550	33.344	-120.	135.59	610	0.10584
10	522	31.71	-120.	134.63	610	0.10568
11	541	32.873	-120.	132.56	610	0.10546
11	564	34.544	-120.	132.9	610	0.10551
11	522	31.71	-120.	134.63	610	0.10568
12	541	32.873	-120.	132.56	610	0.10546
12	522	31.71	-120.	134.63	610	0.10568
12	510	30.864	-120.	134.14	610	0.10561
13	541	32.873	-120.	132.56	610	0.10546
13	510	30.864	-120.	134.14	610	0.10561
13	526	31.866	-120.	131.46	610	0.10538
14	541	32.873	-120.	132.56	610	0.10546
14	526	31.866	-120.	131.46	610	0.10538
14	546	33.229	-120.	130.57	610	0.10536
15	541	32.873	-120.	132.56	610	0.10546
15	546	33.229	-120.	130.57	610	0.10536
15	567	35.024	-120.	131.62	610	0.10543
16	541	32.873	-120.	132.56	610	0.10546
16	567	35.024	-120.	131.62	610	0.10543
16	564	34.544	-120.	132.9	610	0.10551
17	572	35.883	-120.	128.81	610	0.10542
17	567	35.024	-120.	131.62	610	0.10543
17	546	33.229	-120.	130.57	610	0.10536
18	109	-23.556	-120.	106.6	619	0.12396
18	124	-22.151	-120.	106.97	619	0.12397
18	98	-24.934	-120.	108.56	619	0.12409
19	109	-23.556	-120.	106.6	619	0.12396
19	98	-24.934	-120.	108.56	619	0.12409
19	83	-25.781	-120.	108.08	619	0.12407
20	109	-23.556	-120.	106.6	619	0.12396
20	83	-25.781	-120.	108.08	619	0.12407
20	104	-24.368	-120.	105.63	619	0.12386
21	109	-23.556	-120.	106.6	619	0.12396
21	104	-24.368	-120.	105.63	619	0.12386
21	117	-22.763	-120.	104.8	619	0.12375
22	109	-23.556	-120.	106.6	619	0.12396
22	117	-22.763	-120.	104.8	619	0.12375
22	137	-21.34	-120.	105.57	619	0.12384
23	109	-23.556	-120.	106.6	619	0.12396
23	137	-21.34	-120.	105.57	619	0.12384
23	124	-22.151	-120.	106.97	619	0.12397
24	104	-24.368	-120.	105.63	619	0.12386
24	83	-25.781	-120.	108.08	619	0.12407
24	55	-27.388	-120.	107.17	619	0.12401
25	124	-22.151	-120.	106.97	619	0.12397
25	112	-23.336	-120.	109.46	619	0.12407
25	98	-24.934	-120.	108.56	619	0.12409
26	137	-21.34	-120.	105.57	619	0.12384
26	117	-22.763	-120.	104.8	619	0.12375
26	151	-19.781	-120.	103.3	619	0.12349
27	153	-19.369	-120.	98.573	622	0.12218
27	139	-21.019	-120.	97.611	622	0.12185
27	155	-18.865	-120.	95.735	622	0.12112
28	110	-23.545	-120.	96.143	622	0.12134
28	134	-21.451	-120.	94.077	622	0.12048
28	126	-21.878	-120.	97.108	622	0.12168
29	165	-18.085	-120.	91.387	622	0.11925
29	161	-18.611	-120.	94.262	622	0.12052
29	144	-20.419	-120.	93.178	622	0.12009
30	145	-20.374	-120.	95.329	622	0.12098
30	155	-18.865	-120.	95.735	622	0.12112
30	139	-21.019	-120.	97.611	622	0.12185
31	145	-20.374	-120.	95.329	622	0.12098
31	139	-21.019	-120.	97.611	622	0.12185
31	126	-21.878	-120.	97.108	622	0.12168
32	145	-20.374	-120.	95.329	622	0.12098
32	126	-21.878	-120.	97.108	622	0.12168
32	134	-21.451	-120.	94.077	622	0.12048
33	145	-20.374	-120.	95.329	622	0.12098
33	134	-21.451	-120.	94.077	622	0.12048
33	144	-20.419	-120.	93.178	622	0.12009
34	145	-20.374	-120.	95.329	622	0.12098
34	144	-20.419	-120.	93.178	622	0.12009
34	161	-18.611	-120.	94.262	622	0.12052
35	145	-20.374	-120.	95.329	622	0.12098
35	161	-18.611	-120.	94.262	622	0.12052
35	155	-18.865	-120.	95.735	622	0.12112
36	285	1.3031	-120.	89.681	635	0.11823
36	275	-0.15357	-120.	92.615	635	0.1192
36	300	4.2195	-120.	92.615	635	0.11869
37	80	-26.056	-120.	108.78	712	0.1241
37	97	-24.934	-120.	108.56	712	0.12409
37	82	-25.781	-120.	108.08	712	0.12407
38	43	-28.173	-120.	109.18	712	0.1241
38	23	-29.748	-120.	110.74	712	0.12408
38	7	-31.417	-120.	109.78	712	0.12406
39	43	-28.173	-120.	109.18	712	0.1241
39	7	-31.417	-120.	109.78	712	0.12406
39	55	-27.388	-120.	107.17	712	0.12401
40	43	-28.173	-120.	109.18	712	0.1241
40	55	-27.388	-120.	107.17	712	0.12401
40	82	-25.781	-120.	108.08	712	0.12407
41	43	-28.173	-120.	109.18	712	0.1241
41	82	-25.781	-120.	108.08	712	0.12407
41	80	-26.056	-120.	108.78	712	0.1241
42	43	-28.173	-120.	109.18	712	0.1241
42	80	-26.056	-120.	108.78	712	0.1241
42	36	-28.65	-120.	110.53	712	0.1241
43	43	-28.173	-120.	109.18	712	0.1241
43	36	-28.65	-120.	110.53	712	0.1241
43	23	-29.748	-120.	110.74	712	0.12408
44	32	-28.882	-120.	111.23	712	0.12407
44	36	-28.65	-120.	110.53	712	0.1241
44	23	-29.748	-120.	110.74	712	0.12408
45	68	-26.514	-120.	110.12	712	0.12411
45	61	-27.224	-120.	112.18	712	0.12402
45	112	-23.336	-120.	109.46	712	0.12407
46	68	-26.514	-120.	110.12	712	0.12411
46	112	-23.336	-120.	109.46	712	0.12407
46	97	-24.934	-120.	108.56	712	0.12409
47	68	-26.514	-120.	110.12	712	0.12411
47	97	-24.934	-120.	108.56	712	0.12409
47	80	-26.056	-120.	108.78	712	0.1241
48	68	-26.514	-120.	110.12	712	0.12411
48	80	-26.056	-120.	108.78	712	0.1241
48	36	-28.65	-120.	110.53	712	0.1241
49	68	-26.514	-120.	110.12	712	0.12411
49	36	-28.65	-120.	110.53	712	0.1241
49	32	-28.882	-120.	111.23	712	0.12407
50	68	-26.514	-120.	110.12	712	0.12411
50	32	-28.882	-120.	111.23	712	0.12407
50	61	-27.224	-120.	112.18	712	0.12402
51	241	-5.7764	-120.	90.758	716	0.11883
51	235	-6.5008	-120.	90.968	716	0.11893
51	237	-6.2516	-120.	91.919	716	0.11932
52	225	-8.3372	-120.	89.613	716	0.11837
52	223	-8.5933	-120.	88.683	716	0.11797
52	220	-9.0374	-120.	89.857	716	0.11848
53	227	-7.8565	-120.	91.427	716	0.11915
53	237	-6.2516	-120.	91.919	716	0.11932
53	231	-7.1082	-120.	94.093	716	0.12029
54	227	-7.8565	-120.	91.427	716	0.11915
54	231	-7.1082	-120.	94.093	716	0.12029
54	214	-9.904	-120.	92.112	716	0.11948
55	227	-7.8565	-120.	91.427	716	0.11915
55	214	-9.904	-120.	92.112	716	0.11948
55	220	-9.0374	-120.	89.857	716	0.11848
56	227	-7.8565	-120.	91.427	716	0.11915
56	220	-9.0374	-120.	89.857	716	0.11848
56	225	-8.3372	-120.	89.613	716	0.11837
57	227	-7.8565	-120.	91.427	716	0.11915
57	225	-8.3372	-120.	89.613	716	0.11837
57	235	-6.5008	-120.	90.968	716	0.11893
58	227	-7.8565	-120.	91.427	716	0.11915
58	235	-6.5008	-120.	90.968	716	0.11893
58	237	-6.2516	-120.	91.919	716	0.11932
59	232	-6.9679	-120.	89.165	716	0.11818
59	223	-8.5933	-120.	88.683	716	0.11797
59	228	-7.7041	-120.	86.405	716	0.11704
60	232	-6.9679	-120.	89.165	716	0.11818
60	228	-7.7041	-120.	86.405	716	0.11704
60	245	-4.8957	-120.	88.564	716	0.11794
61	232	-6.9679	-120.	89.165	716	0.11818
61	245	-4.8957	-120.	88.564	716	0.11794
61	241	-5.7764	-120.	90.758	716	0.11883
62	232	-6.9679	-120.	89.165	716	0.11818
62	241	-5.7764	-120.	90.758	716	0.11883
62	235	-6.5008	-120.	90.968	716	0.11893
63	232	-6.9679	-120.	89.165	716	0.11818
63	235	-6.5008	-120.	90.968	716	0.11893
63	225	-8.3372	-120.	89.613	716	0.11837
64	232	-6.9679	-120.	89.165	716	0.11818
64	225	-8.3372	-120.	89.613	716	0.11837
64	223	-8.5933	-120.	88.683	716	0.11797
65	177	-15.833	-120.	140.87	735	0.11365
65	169	-17.251	-120.	143.32	735	0.11284
65	197	-12.295	-120.	143.44	735	0.11255
66	1	-32.805	-120.	116.88	751	0.12326
66	0	-32.924	-120.	121.19	751	0.12214
66	16	-30.093	-120.	118.32	751	0.123
67	226	-8.113	-120.	150.47	765	0.11145
