小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.11536
0	268	-1.0913	-120.	151.9	577	0.11568
0	252	-3.9312	-120.	151.58	577	0.1156
1	288	1.8045	-120.	154.98	577	0.11649
1	267	-1.1343	-120.	154.83	577	0.11628
1	276	-0.11815	-120.	152.95	577	0.11591
2	243	-5.3928	-120.	154.18	577	0.11592
2	248	-4.4252	-120.	152.47	577	0.11572
2	259	-2.4941	-120.	154.68	577	0.11618
3	261	-2.1991	-120.	153.07	577	0.11588
3	252	-3.9312	-120.	151.58	577	0.1156
3	268	-1.0913	-120.	151.9	577	0.11568
4	261	-2.1991	-120.	153.07	577	0.11588
4	268	-1.0913	-120.	151.9	577	0.11568
4	276	-0.11815	-120.	152.95	577	0.11591
5	261	-2.1991	-120.	153.07	577	0.11588
5	276	-0.11815	-120.	152.95	577	0.11591
5	267	-1.1343	-120.	154.83	577	0.11628
6	261	-2.1991	-120.	153.07	577	0.11588
6	267	-1.1343	-120.	154.83	577	0.11628
6	259	-2.4941	-120.	154.68	577	0.11618
7	261	-2.1991	-120.	153.07	577	0.11588
7	259	-2.4941	-120.	154.68	577	0.11618
7	248	-4.4252	-120.	152.47	577	0.11572
8	261	-2.1991	-120.	153.07	577	0.11588
8	248	-4.4252	-120.	152.47	577	0.11572
8	252	-3.9312	-120.	151.58	577	0.1156
9	526	31.866	-120.	131.46	610	0.11029
9	510	30.864	-120.	134.14	610	0.11043
9	479	29.242	-120.	133.19	610	0.11035
10	564	34.544	-120.	132.9	610	0.11038
10	550	33.344	-120.	135.59	610	0.11061
10	522	31.71	-120.	134.63	610	0.11049
11	541	32.873	-120.	132.56	610	0.11034
11	564	34.544	-120.	132.9	610	0.11038
11	522	31.71	-120.	134.63	610	0.11049
12	541	32.873	-120.	132.56	610	0.11034
12	522	31.71	-120.	134.63	610	0.11049
12	510	30.864	-120.	134.14	610	0.11043
13	541	32.873	-120.	132.56	610	0.11034
13	510	30.864	-120.	134.14	610	0.11043
13	526	31.866	-120.	131.46	610	0.11029
14	541	32.873	-120.	132.56	610	0.11034
14	526	31.866	-120.	131.46	610	0.11029
14	546	33.229	-120.	130.57	610	0.1103
15	541	32.873	-120.	132.56	610	0.11034
15	546	33.229	-120.	130.57	610	0.1103
15	567	35.024	-120.	131.62	610	0.11034
16	541	32.873	-120.	132.56	610	0.11034
16	567	35.024	-120.	131.62	610	0.11034
16	564	34.544	-120.	132.9	610	0.11038
17	572	35.883	-120.	128.81	610	0.1104
17	567	35.024	-120.	131.62	610	0.11034
17	546	33.229	-120.	130.57	610	0.1103
18	109	-23.556	-120.	106.6	619	0.12741
18	124	-22.151	-120.	106.97	619	0.12741
18	98	-24.934	-120.	108.56	619	0.12744
19	109	-23.556	-120.	106.6	619	0.12741
19	98	-24.934	-120.	108.56	619	0.12744
19	83	-25.781	-120.	108.08	619	0.12745
20	109	-23.556	-120.	106.6	619	0.12741
20	83	-25.781	-120.	108.08	619	0.12745
20	104	-24.368	-120.	105.63	619	0.12736
21	109	-23.556	-120.	106.6	619	0.12741
21	104	-24.368	-120.	105.63	619	0.12736
21	117	-22.763	-120.	104.8	619	0.12729
22	109	-23.556	-120.	106.6	619	0.12741
22	117	-22.763	-120.	104.8	619	0.12729
22	137	-21.34	-120.	105.57	619	0.12734
23	109	-23.556	-120.	106.6	619	0.12741
23	137	-21.34	-120.	105.57	619	0.12734
23	124	-22.151	-120.	106.97	619	0.12741
24	104	-24.368	-120.	105.63	619	0.12736
24	83	-25.781	-120.	108.08	619	0.12745
24	55	-27.388	-120.	107.17	619	0.12743
25	124	-22.151	-120.	106.97	619	0.12741
25	112	-23.336	-120.	109.46	619	0.12739
25	98	-24.934	-120.	108.56	619	0.12744
26	137	-21.34	-120.	105.57	619	0.12734
26	117	-22.763	-120.	104.8	619	0.12729
26	151	-19.781	-120.	103.3	619	0.12711
27	153	-19.369	-120.	98.573	622	0.12602
27	139	-21.019	-120.	97.611	622	0.12573
27	155	-18.865	-120.	95.735	622	0.12508
28	110	-23.545	-120.	96.143	622	0.12528
28	134	-21.451	-120.	94.077	622	0.12451
28	126	-21.878	-120.	97.108	622	0.12558
29	165	-18.085	-120.	91.387	622	0.12336
29	161	-18.611	-120.	94.262	622	0.12453
29	144	-20.419	-120.	93.178	622	0.12414
30	145	-20.374	-120.	95.329	622	0.12495
30	155	-18.865	-120.	95.735	622	0.12508
30	139	-21.019	-120.	97.611	622	0.12573
31	145	-20.374	-120.	95.329	622	0.12495
31	139	-21.019	-120.	97.611	622	0.12573
31	126	-21.878	-120.	97.108	622	0.12558
32	145	-20.374	-120.	95.329	622	0.12495
32	126	-21.878	-120.	97.108	622	0.12558
32	134	-21.451	-120.	94.077	622	0.12451
33	145	-20.374	-120.	95.329	622	0.12495
33	134	-21.451	-120.	94.077	622	0.12451
33	144	-20.419	-120.	93.178	622	0.12414
34	145	-20.374	-120.	95.329	622	0.12495
34	144	-20.419	-120.	93.178	622	0.12414
34	161	-18.611	-120.	94.262	622	0.12453
35	145	-20.374	-120.	95.329	622	0.12495
35	161	-18.611	-120.	94.262	622	0.12453
35	155	-18.865	-120.	95.735	622	0.12508
36	285	1.3031	-120.	89.681	635	0.12237
36	275	-0.15357	-120.	92.615	635	0.12336
36	300	4.2195	-120.	92.615	635	0.1229
37	80	-26.056	-120.	108.78	712	0.12745
37	97	-24.934	-120.	108.56	712	0.12744
37	82	-25.781	-120.	108.08	712	0.12745
38	43	-28.173	-120.	109.18	712	0.12743
38	23	-29.748	-120.	110.74	712	0.12734
38	7	-31.417	-120.	109.78	712	0.12736
39	43	-28.173	-120.	109.18	712	0.12743
39	7	-31.417	-120.	109.78	712	0.12736
39	55	-27.388	-120.	107.17	712	0.12743
40	43	-28.173	-120.	109.18	712	0.12743
40	55	-27.388	-120.	107.17	712	0.12743
40	82	-25.781	-120.	108.08	712	0.12745
41	43	-28.173	-120.	109.18	712	0.12743
41	82	-25.781	-120.	108.08	712	0.12745
41	80	-26.056	-120.	108.78	712	0.12745
42	43	-28.173	-120.	109.18	712	0.12743
42	80	-26.056	-120.	108.78	712	0.12745
42	36	-28.65	-120.	110.53	712	0.12736
43	43	-28.173	-120.	109.18	712	0.12743
43	36	-28.65	-120.	110.53	712	0.12736
43	23	-29.748	-120.	110.74	712	0.12734
44	32	-28.882	-120.	111.23	712	0.12731
44	36	-28.65	-120.	110.53	712	0.12736
44	23	-29.748	-120.	110.74	712	0.12734
45	68	-26.514	-120.	110.12	712	0.1274
45	61	-27.224	-120.	112.18	712	0.12722
45	112	-23.336	-120.	109.46	712	0.12739
46	68	-26.514	-120.	110.12	712	0.1274
46	112	-23.336	-120.	109.46	712	0.12739
46	97	-24.934	-120.	108.56	712	0.12744
