小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	189	-9.1749	-60.002	91.643	573	1.9441e-002
0	203	-5.7331	-60.002	93.646	573	1.9448e-002
0	194	-8.2301	-60.002	94.492	573	1.9306e-002
1	382	23.987	-60.002	136.51	597	1.8297e-002
1	383	24.097	-60.002	137.37	597	1.829e-002
1	378	23.626	-60.002	137.03	597	1.8291e-002
2	362	21.427	-60.002	139.49	597	1.8282e-002
2	378	23.626	-60.002	137.03	597	1.8291e-002
2	383	24.097	-60.002	137.37	597	1.829e-002
2	385	24.368	-60.002	140.74	597	1.8324e-002
3	137	-17.774	-60.002	144.12	611	1.9051e-002
3	138	-17.688	-60.002	143.98	611	1.9052e-002
3	136	-17.966	-60.002	143.93	611	1.9053e-002
4	114	-20.441	-60.002	144.6	611	1.9048e-002
4	137	-17.774	-60.002	144.12	611	1.9051e-002
4	136	-17.966	-60.002	143.93	611	1.9053e-002
5	114	-20.441	-60.002	144.6	611	1.9048e-002
5	136	-17.966	-60.002	143.93	611	1.9053e-002
5	92	-22.932	-60.002	142.97	611	1.9075e-002
6	114	-20.441	-60.002	144.6	611	1.9048e-002
6	92	-22.932	-60.002	142.97	611	1.9075e-002
6	89	-23.386	-60.002	144.02	611	1.9065e-002
7	114	-20.441	-60.002	144.6	611	1.9048e-002
7	89	-23.386	-60.002	144.02	611	1.9065e-002
7	110	-21.274	-60.002	146.07	611	1.9035e-002
8	114	-20.441	-60.002	144.6	611	1.9048e-002
8	110	-21.274	-60.002	146.07	611	1.9035e-002
8	128	-19.315	-60.002	146.49	611	1.9025e-002
9	114	-20.441	-60.002	144.6	611	1.9048e-002
9	128	-19.315	-60.002	146.49	611	1.9025e-002
9	137	-17.774	-60.002	144.12	611	1.9051e-002
10	89	-23.386	-60.002	144.02	611	1.9065e-002
10	92	-22.932	-60.002	142.97	611	1.9075e-002
10	77	-24.656	-60.002	142.62	611	1.9088e-002
11	110	-21.274	-60.002	146.07	611	1.9035e-002
11	120	-19.84	-60.002	147.3	611	1.9019e-002
