小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	189	-9.1749	-60.002	91.643	573	1.5411e-002
0	203	-5.7331	-60.002	93.646	573	2.1175e-002
0	194	-8.2301	-60.002	94.492	573	1.7967e-002
1	382	23.987	-60.002	136.51	597	8.0016e-002
1	383	24.097	-60.002	137.37	597	8.051e-002
1	378	23.626	-60.002	137.03	597	7.974e-002
2	362	21.427	-60.002	139.49	597	7.777e-002
2	378	23.626	-60.002	137.03	597	7.974e-002
2	383	24.097	-60.002	137.37	597	8.051e-002
2	385	24.368	-60.002	140.74	597	8.223e-002
3	137	-17.774	-60.002	144.12	611	2.6307e-002
3	138	-17.688	-60.002	143.98	611	2.6367e-002
3	136	-17.966	-60.002	143.93	611	2.5968e-002
4	114	-20.441	-60.002	144.6	611	2.2895e-002
4	137	-17.774	-60.002	144.12	611	2.6307e-002
4	136	-17.966	-60.002	143.93	611	2.5968e-002
5	114	-20.441	-60.002	144.6	611	2.2895e-002
5	136	-17.966	-60.002	143.93	611	2.5968e-002
5	92	-22.932	-60.002	142.97	611	1.8824e-002
6	114	-20.441	-60.002	144.6	611	2.2895e-002
6	92	-22.932	-60.002	142.97	611	1.8824e-002
6	89	-23.386	-60.002	144.02	611	1.8649e-002
7	114	-20.441	-60.002	144.6	611	2.2895e-002
7	89	-23.386	-60.002	144.02	611	1.8649e-002
7	110	-21.274	-60.002	146.07	611	2.2387e-002
8	114	-20.441	-60.002	144.6	611	2.2895e-002
8	110	-21.274	-60.002	146.07	611	2.2387e-002
8	128	-19.315	-60.002	146.49	611	2.5221e-002
9	114	-20.441	-60.002	144.6	611	2.2895e-002
9	128	-19.315	-60.002	146.49	611	2.5221e-002
9	137	-17.774	-60.002	144.12	611	2.6307e-002
10	89	-23.386	-60.002	144.02	611	1.8649e-002
10	92	-22.932	-60.002	142.97	611	1.8824e-002
10	77	-24.656	-60.002	142.62	611	1.6329e-002
11	110	-21.274	-60.002	146.07	611	2.2387e-002
11	120	-19.84	-60.002	147.3	611	2.4853e-002
11	128	-19.315	-60.002	146.49	611	2.5221e-002
12	260	6.6526	-60.002	147.08	613	6.0782e-002
12	264	7.0831	-60.002	147.03	613	6.1349e-002
12	265	7.1368	-60.002	147.37	613	6.156e-002
13	290	10.85	-60.002	149.26	613	6.7377e-002
13	295	11.279	-60.002	145.9	613	6.6599e-002
13	264	7.0831	-60.002	147.03	613	6.1349e-002
13	265	7.1368	-60.002	147.37	613	6.156e-002
14	481	33.471	-60.002	120.3	626	8.6292e-002
14	462	31.738	-60.002	118.18	626	8.3111e-002
14	460	31.64	-60.002	121.73	626	8.4363e-002
15	481	33.471	-60.002	120.3	626	8.6292e-002
15	460	31.64	-60.002	121.73	626	8.4363e-002
15	485	33.658	-60.002	122.76	626	8.7506e-002
16	481	33.471	-60.002	120.3	626	8.6292e-002
16	485	33.658	-60.002	122.76	626	8.7506e-002
16	497	34.994	-60.002	120.83	626	8.8567e-002
17	481	33.471	-60.002	120.3	626	8.6292e-002
17	497	34.994	-60.002	120.83	626	8.8567e-002
17	498	35.008	-60.002	120.34	626	8.8393e-002
18	481	33.471	-60.002	120.3	626	8.6292e-002
18	498	35.008	-60.002	120.34	626	8.8393e-002
18	488	33.791	-60.002	117.95	626	8.5814e-002
19	481	33.471	-60.002	120.3	626	8.6292e-002
19	488	33.791	-60.002	117.95	626	8.5814e-002
19	462	31.738	-60.002	118.18	626	8.3111e-002
20	504	36.918	-60.002	122.44	626	9.18e-002
20	506	36.999	-60.002	119.49	626	9.0767e-002
20	498	35.008	-60.002	120.34	626	8.8393e-002
20	497	34.994	-60.002	120.83	626	8.8567e-002
21	503	36.749	-60.002	124.32	626	9.2305e-002
21	485	33.658	-60.002	122.76	626	8.7506e-002
21	497	34.994	-60.002	120.83	626	8.8567e-002
21	504	36.918	-60.002	122.44	626	9.18e-002
22	505	36.934	-60.002	117.6	626	8.995e-002
22	488	33.791	-60.002	117.95	626	8.5814e-002
22	498	35.008	-60.002	120.34	626	8.8393e-002
22	506	36.999	-60.002	119.49	626	9.0767e-002
23	452	31.053	-60.002	129.29	651	8.6594e-002
23	464	31.83	-60.002	131.25	651	8.8429e-002
23	471	32.59	-60.002	129.22	651	8.8633e-002
24	480	33.466	-60.002	135.36	651	9.228e-002
24	491	34.237	-60.002	133.63	651	9.2623e-002
24	476	32.779	-60.002	133.6	651	9.0654e-002
25	501	35.822	-60.002	129.06	651	9.293e-002
25	493	34.453	-60.002	129.13	651	9.1111e-002
25	499	35.27	-60.002	130.87	651	9.2908e-002
26	482	33.527	-60.002	131.28	651	9.0726e-002
26	471	32.59	-60.002	129.22	651	8.8633e-002
26	464	31.83	-60.002	131.25	651	8.8429e-002
27	482	33.527	-60.002	131.28	651	9.0726e-002
27	464	31.83	-60.002	131.25	651	8.8429e-002
27	476	32.779	-60.002	133.6	651	9.0654e-002
28	482	33.527	-60.002	131.28	651	9.0726e-002
28	476	32.779	-60.002	133.6	651	9.0654e-002
28	491	34.237	-60.002	133.63	651	9.2623e-002
