小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.10011
0	268	-1.0913	-120.	151.9	577	0.10076
0	252	-3.9312	-120.	151.58	577	0.10062
1	288	1.8045	-120.	154.98	577	0.10227
1	267	-1.1343	-120.	154.83	577	0.10194
1	276	-0.11815	-120.	152.95	577	0.10121
2	243	-5.3928	-120.	154.18	577	0.1013
2	248	-4.4252	-120.	152.47	577	0.10086
2	259	-2.4941	-120.	154.68	577	0.10176
3	261	-2.1991	-120.	153.07	577	0.10117
3	252	-3.9312	-120.	151.58	577	0.10062
3	268	-1.0913	-120.	151.9	577	0.10076
4	261	-2.1991	-120.	153.07	577	0.10117
4	268	-1.0913	-120.	151.9	577	0.10076
4	276	-0.11815	-120.	152.95	577	0.10121
5	261	-2.1991	-120.	153.07	577	0.10117
5	276	-0.11815	-120.	152.95	577	0.10121
5	267	-1.1343	-120.	154.83	577	0.10194
6	261	-2.1991	-120.	153.07	577	0.10117
6	267	-1.1343	-120.	154.83	577	0.10194
6	259	-2.4941	-120.	154.68	577	0.10176
7	261	-2.1991	-120.	153.07	577	0.10117
7	259	-2.4941	-120.	154.68	577	0.10176
7	248	-4.4252	-120.	152.47	577	0.10086
8	261	-2.1991	-120.	153.07	577	0.10117
8	248	-4.4252	-120.	152.47	577	0.10086
8	252	-3.9312	-120.	151.58	577	0.10062
9	526	31.866	-120.	131.46	610	9.2433e-002
9	510	30.864	-120.	134.14	610	9.2507e-002
9	479	29.242	-120.	133.19	610	9.2423e-002
10	564	34.544	-120.	132.9	610	9.2494e-002
10	550	33.344	-120.	135.59	610	9.2718e-002
10	522	31.71	-120.	134.63	610	9.2567e-002
11	541	32.873	-120.	132.56	610	9.2449e-002
11	564	34.544	-120.	132.9	610	9.2494e-002
11	522	31.71	-120.	134.63	610	9.2567e-002
12	541	32.873	-120.	132.56	610	9.2449e-002
12	522	31.71	-120.	134.63	610	9.2567e-002
12	510	30.864	-120.	134.14	610	9.2507e-002
13	541	32.873	-120.	132.56	610	9.2449e-002
13	510	30.864	-120.	134.14	610	9.2507e-002
13	526	31.866	-120.	131.46	610	9.2433e-002
14	541	32.873	-120.	132.56	610	9.2449e-002
14	526	31.866	-120.	131.46	610	9.2433e-002
14	546	33.229	-120.	130.57	610	9.2502e-002
15	541	32.873	-120.	132.56	610	9.2449e-002
15	546	33.229	-120.	130.57	610	9.2502e-002
15	567	35.024	-120.	131.62	610	9.2504e-002
16	541	32.873	-120.	132.56	610	9.2449e-002
16	567	35.024	-120.	131.62	610	9.2504e-002
16	564	34.544	-120.	132.9	610	9.2494e-002
17	572	35.883	-120.	128.81	610	9.2767e-002
17	567	35.024	-120.	131.62	610	9.2504e-002
17	546	33.229	-120.	130.57	610	9.2502e-002
18	109	-23.556	-120.	106.6	619	0.12039
18	124	-22.151	-120.	106.97	619	0.12038
18	98	-24.934	-120.	108.56	619	0.12039
19	109	-23.556	-120.	106.6	619	0.12039
19	98	-24.934	-120.	108.56	619	0.12039
19	83	-25.781	-120.	108.08	619	0.12041
20	109	-23.556	-120.	106.6	619	0.12039
20	83	-25.781	-120.	108.08	619	0.12041
20	104	-24.368	-120.	105.63	619	0.12033
21	109	-23.556	-120.	106.6	619	0.12039
21	104	-24.368	-120.	105.63	619	0.12033
21	117	-22.763	-120.	104.8	619	0.12024
22	109	-23.556	-120.	106.6	619	0.12039
22	117	-22.763	-120.	104.8	619	0.12024
22	137	-21.34	-120.	105.57	619	0.12031
23	109	-23.556	-120.	106.6	619	0.12039
23	137	-21.34	-120.	105.57	619	0.12031
23	124	-22.151	-120.	106.97	619	0.12038
24	104	-24.368	-120.	105.63	619	0.12033
24	83	-25.781	-120.	108.08	619	0.12041
24	55	-27.388	-120.	107.17	619	0.12041
25	124	-22.151	-120.	106.97	619	0.12038
25	112	-23.336	-120.	109.46	619	0.12027
25	98	-24.934	-120.	108.56	619	0.12039
26	137	-21.34	-120.	105.57	619	0.12031
26	117	-22.763	-120.	104.8	619	0.12024
26	151	-19.781	-120.	103.3	619	0.11999
27	153	-19.369	-120.	98.573	622	0.1183
27	139	-21.019	-120.	97.611	622	0.11785
27	155	-18.865	-120.	95.735	622	0.1168
28	110	-23.545	-120.	96.143	622	0.11712
28	134	-21.451	-120.	94.077	622	0.11587
28	126	-21.878	-120.	97.108	622	0.1176
29	165	-18.085	-120.	91.387	622	0.114
29	161	-18.611	-120.	94.262	622	0.11592
29	144	-20.419	-120.	93.178	622	0.11528
30	145	-20.374	-120.	95.329	622	0.11659
30	155	-18.865	-120.	95.735	622	0.1168
30	139	-21.019	-120.	97.611	622	0.11785
31	145	-20.374	-120.	95.329	622	0.11659
31	139	-21.019	-120.	97.611	622	0.11785
31	126	-21.878	-120.	97.108	622	0.1176
32	145	-20.374	-120.	95.329	622	0.11659
32	126	-21.878	-120.	97.108	622	0.1176
32	134	-21.451	-120.	94.077	622	0.11587
33	145	-20.374	-120.	95.329	622	0.11659
33	134	-21.451	-120.	94.077	622	0.11587
33	144	-20.419	-120.	93.178	622	0.11528
34	145	-20.374	-120.	95.329	622	0.11659
34	144	-20.419	-120.	93.178	622	0.11528
34	161	-18.611	-120.	94.262	622	0.11592
35	145	-20.374	-120.	95.329	622	0.11659
35	161	-18.611	-120.	94.262	622	0.11592
35	155	-18.865	-120.	95.735	622	0.1168
36	285	1.3031	-120.	89.681	635	0.11238
36	275	-0.15357	-120.	92.615	635	0.11408
36	300	4.2195	-120.	92.615	635	0.11337
37	80	-26.056	-120.	108.78	712	0.12038
37	97	-24.934	-120.	108.56	712	0.12039
37	82	-25.781	-120.	108.08	712	0.12041
38	43	-28.173	-120.	109.18	712	0.12034
38	23	-29.748	-120.	110.74	712	0.12014
38	7	-31.417	-120.	109.78	712	0.1202
39	43	-28.173	-120.	109.18	712	0.12034
39	7	-31.417	-120.	109.78	712	0.1202
39	55	-27.388	-120.	107.17	712	0.12041
40	43	-28.173	-120.	109.18	712	0.12034
40	55	-27.388	-120.	107.17	712	0.12041
40	82	-25.781	-120.	108.08	712	0.12041
41	43	-28.173	-120.	109.18	712	0.12034
41	82	-25.781	-120.	108.08	712	0.12041
41	80	-26.056	-120.	108.78	712	0.12038
42	43	-28.173	-120.	109.18	712	0.12034
42	80	-26.056	-120.	108.78	712	0.12038
42	36	-28.65	-120.	110.53	712	0.12019
43	43	-28.173	-120.	109.18	712	0.12034
43	36	-28.65	-120.	110.53	712	0.12019
43	23	-29.748	-120.	110.74	712	0.12014
44	32	-28.882	-120.	111.23	712	0.12008
44	36	-28.65	-120.	110.53	712	0.12019
44	23	-29.748	-120.	110.74	712	0.12014
45	68	-26.514	-120.	110.12	712	0.12025
45	61	-27.224	-120.	112.18	712	0.11989
45	112	-23.336	-120.	109.46	712	0.12027
46	68	-26.514	-120.	110.12	712	0.12025
46	112	-23.336	-120.	109.46	712	0.12027
46	97	-24.934	-120.	108.56	712	0.12039
47	68	-26.514	-120.	110.12	712	0.12025
47	97	-24.934	-120.	108.56	712	0.12039
47	80	-26.056	-120.	108.78	712	0.12038
48	68	-26.514	-120.	110.12	712	0.12025
48	80	-26.056	-120.	108.78	712	0.12038
48	36	-28.65	-120.	110.53	712	0.12019
49	68	-26.514	-120.	110.12	712	0.12025
49	36	-28.65	-120.	110.53	712	0.12019
49	32	-28.882	-120.	111.23	712	0.12008
50	68	-26.514	-120.	110.12	712	0.12025
50	32	-28.882	-120.	111.23	712	0.12008
