小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	9.6342e-002
0	268	-1.0913	-120.	151.9	577	9.7101e-002
0	252	-3.9312	-120.	151.58	577	9.6938e-002
1	288	1.8045	-120.	154.98	577	9.8743e-002
1	267	-1.1343	-120.	154.83	577	9.8414e-002
1	276	-0.11815	-120.	152.95	577	9.7594e-002
2	243	-5.3928	-120.	154.18	577	9.7753e-002
2	248	-4.4252	-120.	152.47	577	9.7229e-002
2	259	-2.4941	-120.	154.68	577	9.8227e-002
3	261	-2.1991	-120.	153.07	577	9.7564e-002
3	252	-3.9312	-120.	151.58	577	9.6938e-002
3	268	-1.0913	-120.	151.9	577	9.7101e-002
4	261	-2.1991	-120.	153.07	577	9.7564e-002
4	268	-1.0913	-120.	151.9	577	9.7101e-002
4	276	-0.11815	-120.	152.95	577	9.7594e-002
5	261	-2.1991	-120.	153.07	577	9.7564e-002
5	276	-0.11815	-120.	152.95	577	9.7594e-002
5	267	-1.1343	-120.	154.83	577	9.8414e-002
6	261	-2.1991	-120.	153.07	577	9.7564e-002
6	267	-1.1343	-120.	154.83	577	9.8414e-002
6	259	-2.4941	-120.	154.68	577	9.8227e-002
7	261	-2.1991	-120.	153.07	577	9.7564e-002
7	259	-2.4941	-120.	154.68	577	9.8227e-002
7	248	-4.4252	-120.	152.47	577	9.7229e-002
8	261	-2.1991	-120.	153.07	577	9.7564e-002
8	248	-4.4252	-120.	152.47	577	9.7229e-002
8	252	-3.9312	-120.	151.58	577	9.6938e-002
9	526	31.866	-120.	131.46	610	8.9149e-002
9	510	30.864	-120.	134.14	610	8.9104e-002
9	479	29.242	-120.	133.19	610	8.906e-002
10	564	34.544	-120.	132.9	610	8.9149e-002
10	550	33.344	-120.	135.59	610	8.9256e-002
10	522	31.71	-120.	134.63	610	8.9144e-002
11	541	32.873	-120.	132.56	610	8.9118e-002
11	564	34.544	-120.	132.9	610	8.9149e-002
11	522	31.71	-120.	134.63	610	8.9144e-002
12	541	32.873	-120.	132.56	610	8.9118e-002
12	522	31.71	-120.	134.63	610	8.9144e-002
12	510	30.864	-120.	134.14	610	8.9104e-002
13	541	32.873	-120.	132.56	610	8.9118e-002
13	510	30.864	-120.	134.14	610	8.9104e-002
13	526	31.866	-120.	131.46	610	8.9149e-002
14	541	32.873	-120.	132.56	610	8.9118e-002
14	526	31.866	-120.	131.46	610	8.9149e-002
14	546	33.229	-120.	130.57	610	8.9259e-002
15	541	32.873	-120.	132.56	610	8.9118e-002
15	546	33.229	-120.	130.57	610	8.9259e-002
15	567	35.024	-120.	131.62	610	8.9215e-002
16	541	32.873	-120.	132.56	610	8.9118e-002
16	567	35.024	-120.	131.62	610	8.9215e-002
16	564	34.544	-120.	132.9	610	8.9149e-002
17	572	35.883	-120.	128.81	610	8.9606e-002
17	567	35.024	-120.	131.62	610	8.9215e-002
17	546	33.229	-120.	130.57	610	8.9259e-002
18	109	-23.556	-120.	106.6	619	0.11695
18	124	-22.151	-120.	106.97	619	0.11692
18	98	-24.934	-120.	108.56	619	0.11687
19	109	-23.556	-120.	106.6	619	0.11695
19	98	-24.934	-120.	108.56	619	0.11687
19	83	-25.781	-120.	108.08	619	0.11691
20	109	-23.556	-120.	106.6	619	0.11695
20	83	-25.781	-120.	108.08	619	0.11691
20	104	-24.368	-120.	105.63	619	0.11693
21	109	-23.556	-120.	106.6	619	0.11695
21	104	-24.368	-120.	105.63	619	0.11693
21	117	-22.763	-120.	104.8	619	0.11687
22	109	-23.556	-120.	106.6	619	0.11695
22	117	-22.763	-120.	104.8	619	0.11687
22	137	-21.34	-120.	105.57	619	0.11692
23	109	-23.556	-120.	106.6	619	0.11695
23	137	-21.34	-120.	105.57	619	0.11692
23	124	-22.151	-120.	106.97	619	0.11692
24	104	-24.368	-120.	105.63	619	0.11693
24	83	-25.781	-120.	108.08	619	0.11691
24	55	-27.388	-120.	107.17	619	0.11694
25	124	-22.151	-120.	106.97	619	0.11692
25	112	-23.336	-120.	109.46	619	0.11672
25	98	-24.934	-120.	108.56	619	0.11687
