小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	9.6093e-002
0	268	-1.0913	-120.	151.9	577	9.6866e-002
0	252	-3.9312	-120.	151.58	577	9.6698e-002
1	288	1.8045	-120.	154.98	577	9.8557e-002
1	267	-1.1343	-120.	154.83	577	9.8211e-002
1	276	-0.11815	-120.	152.95	577	9.7372e-002
2	243	-5.3928	-120.	154.18	577	9.7522e-002
2	248	-4.4252	-120.	152.47	577	9.6993e-002
2	259	-2.4941	-120.	154.68	577	9.8015e-002
3	261	-2.1991	-120.	153.07	577	9.7337e-002
3	252	-3.9312	-120.	151.58	577	9.6698e-002
3	268	-1.0913	-120.	151.9	577	9.6866e-002
4	261	-2.1991	-120.	153.07	577	9.7337e-002
4	268	-1.0913	-120.	151.9	577	9.6866e-002
4	276	-0.11815	-120.	152.95	577	9.7372e-002
5	261	-2.1991	-120.	153.07	577	9.7337e-002
5	276	-0.11815	-120.	152.95	577	9.7372e-002
5	267	-1.1343	-120.	154.83	577	9.8211e-002
6	261	-2.1991	-120.	153.07	577	9.7337e-002
6	267	-1.1343	-120.	154.83	577	9.8211e-002
6	259	-2.4941	-120.	154.68	577	9.8015e-002
7	261	-2.1991	-120.	153.07	577	9.7337e-002
7	259	-2.4941	-120.	154.68	577	9.8015e-002
7	248	-4.4252	-120.	152.47	577	9.6993e-002
8	261	-2.1991	-120.	153.07	577	9.7337e-002
8	248	-4.4252	-120.	152.47	577	9.6993e-002
8	252	-3.9312	-120.	151.58	577	9.6698e-002
9	526	31.866	-120.	131.46	610	8.8381e-002
9	510	30.864	-120.	134.14	610	8.837e-002
9	479	29.242	-120.	133.19	610	8.8312e-002
10	564	34.544	-120.	132.9	610	8.84e-002
10	550	33.344	-120.	135.59	610	8.8549e-002
10	522	31.71	-120.	134.63	610	8.8419e-002
11	541	32.873	-120.	132.56	610	8.8363e-002
11	564	34.544	-120.	132.9	610	8.84e-002
11	522	31.71	-120.	134.63	610	8.8419e-002
12	541	32.873	-120.	132.56	610	8.8363e-002
12	522	31.71	-120.	134.63	610	8.8419e-002
12	510	30.864	-120.	134.14	610	8.837e-002
13	541	32.873	-120.	132.56	610	8.8363e-002
13	510	30.864	-120.	134.14	610	8.837e-002
13	526	31.866	-120.	131.46	610	8.8381e-002
14	541	32.873	-120.	132.56	610	8.8363e-002
14	526	31.866	-120.	131.46	610	8.8381e-002
14	546	33.229	-120.	130.57	610	8.8485e-002
15	541	32.873	-120.	132.56	610	8.8363e-002
15	546	33.229	-120.	130.57	610	8.8485e-002
15	567	35.024	-120.	131.62	610	8.8452e-002
16	541	32.873	-120.	132.56	610	8.8363e-002
16	567	35.024	-120.	131.62	610	8.8452e-002
16	564	34.544	-120.	132.9	610	8.84e-002
17	572	35.883	-120.	128.81	610	8.8824e-002
17	567	35.024	-120.	131.62	610	8.8452e-002
17	546	33.229	-120.	130.57	610	8.8485e-002
18	109	-23.556	-120.	106.6	619	0.11759
18	124	-22.151	-120.	106.97	619	0.11756
18	98	-24.934	-120.	108.56	619	0.11752
19	109	-23.556	-120.	106.6	619	0.11759
19	98	-24.934	-120.	108.56	619	0.11752
19	83	-25.781	-120.	108.08	619	0.11756
20	109	-23.556	-120.	106.6	619	0.11759
20	83	-25.781	-120.	108.08	619	0.11756
20	104	-24.368	-120.	105.63	619	0.11755
21	109	-23.556	-120.	106.6	619	0.11759
21	104	-24.368	-120.	105.63	619	0.11755
21	117	-22.763	-120.	104.8	619	0.11748
22	109	-23.556	-120.	106.6	619	0.11759
22	117	-22.763	-120.	104.8	619	0.11748
22	137	-21.34	-120.	105.57	619	0.11753
23	109	-23.556	-120.	106.6	619	0.11759
23	137	-21.34	-120.	105.57	619	0.11753
23	124	-22.151	-120.	106.97	619	0.11756
24	104	-24.368	-120.	105.63	619	0.11755
24	83	-25.781	-120.	108.08	619	0.11756
24	55	-27.388	-120.	107.17	619	0.11758
25	124	-22.151	-120.	106.97	619	0.11756
25	112	-23.336	-120.	109.46	619	0.11738
25	98	-24.934	-120.	108.56	619	0.11752
26	137	-21.34	-120.	105.57	619	0.11753
26	117	-22.763	-120.	104.8	619	0.11748
26	151	-19.781	-120.	103.3	619	0.11726
27	153	-19.369	-120.	98.573	622	0.11559
27	139	-21.019	-120.	97.611	622	0.11513
27	155	-18.865	-120.	95.735	622	0.11405
28	110	-23.545	-120.	96.143	622	0.11439
28	134	-21.451	-120.	94.077	622	0.1131
28	126	-21.878	-120.	97.108	622	0.11488
29	165	-18.085	-120.	91.387	622	0.11114
29	161	-18.611	-120.	94.262	622	0.11314
29	144	-20.419	-120.	93.178	622	0.11248
30	145	-20.374	-120.	95.329	622	0.11384
30	155	-18.865	-120.	95.735	622	0.11405
30	139	-21.019	-120.	97.611	622	0.11513
31	145	-20.374	-120.	95.329	622	0.11384
31	139	-21.019	-120.	97.611	622	0.11513
31	126	-21.878	-120.	97.108	622	0.11488
32	145	-20.374	-120.	95.329	622	0.11384
32	126	-21.878	-120.	97.108	622	0.11488
32	134	-21.451	-120.	94.077	622	0.1131
33	145	-20.374	-120.	95.329	622	0.11384
33	134	-21.451	-120.	94.077	622	0.1131
33	144	-20.419	-120.	93.178	622	0.11248
34	145	-20.374	-120.	95.329	622	0.11384
34	144	-20.419	-120.	93.178	622	0.11248
34	161	-18.611	-120.	94.262	622	0.11314
35	145	-20.374	-120.	95.329	622	0.11384
35	161	-18.611	-120.	94.262	622	0.11314
35	155	-18.865	-120.	95.735	622	0.11405
36	285	1.3031	-120.	89.681	635	0.10942
36	275	-0.15357	-120.	92.615	635	0.11129
36	300	4.2195	-120.	92.615	635	0.11057
37	80	-26.056	-120.	108.78	712	0.11751
37	97	-24.934	-120.	108.56	712	0.11752
37	82	-25.781	-120.	108.08	712	0.11756
38	43	-28.173	-120.	109.18	712	0.11746
38	23	-29.748	-120.	110.74	712	0.1172
38	7	-31.417	-120.	109.78	712	0.11729
39	43	-28.173	-120.	109.18	712	0.11746
39	7	-31.417	-120.	109.78	712	0.11729
39	55	-27.388	-120.	107.17	712	0.11758
40	43	-28.173	-120.	109.18	712	0.11746
40	55	-27.388	-120.	107.17	712	0.11758
40	82	-25.781	-120.	108.08	712	0.11756
41	43	-28.173	-120.	109.18	712	0.11746
41	82	-25.781	-120.	108.08	712	0.11756
41	80	-26.056	-120.	108.78	712	0.11751
42	43	-28.173	-120.	109.18	712	0.11746
42	80	-26.056	-120.	108.78	712	0.11751
42	36	-28.65	-120.	110.53	712	0.11726
43	43	-28.173	-120.	109.18	712	0.11746
43	36	-28.65	-120.	110.53	712	0.11726
43	23	-29.748	-120.	110.74	712	0.1172
44	32	-28.882	-120.	111.23	712	0.11711
44	36	-28.65	-120.	110.53	712	0.11726
44	23	-29.748	-120.	110.74	712	0.1172
45	68	-26.514	-120.	110.12	712	0.11734
45	61	-27.224	-120.	112.18	712	0.11689
45	112	-23.336	-120.	109.46	712	0.11738
46	68	-26.514	-120.	110.12	712	0.11734
46	112	-23.336	-120.	109.46	712	0.11738
46	97	-24.934	-120.	108.56	712	0.11752
47	68	-26.514	-120.	110.12	712	0.11734
47	97	-24.934	-120.	108.56	712	0.11752
47	80	-26.056	-120.	108.78	712	0.11751
48	68	-26.514	-120.	110.12	712	0.11734
48	80	-26.056	-120.	108.78	712	0.11751
48	36	-28.65	-120.	110.53	712	0.11726
49	68	-26.514	-120.	110.12	712	0.11734
49	36	-28.65	-120.	110.53	712	0.11726
49	32	-28.882	-120.	111.23	712	0.11711
50	68	-26.514	-120.	110.12	712	0.11734
50	32	-28.882	-120.	111.23	712	0.11711
