小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.10216
0	268	-1.0913	-120.	151.9	577	0.10226
0	252	-3.9312	-120.	151.58	577	0.10224
1	288	1.8045	-120.	154.98	577	0.10242
1	267	-1.1343	-120.	154.83	577	0.1024
1	276	-0.11815	-120.	152.95	577	0.10231
2	243	-5.3928	-120.	154.18	577	0.10235
2	248	-4.4252	-120.	152.47	577	0.10228
2	259	-2.4941	-120.	154.68	577	0.10239
3	261	-2.1991	-120.	153.07	577	0.10231
3	252	-3.9312	-120.	151.58	577	0.10224
3	268	-1.0913	-120.	151.9	577	0.10226
4	261	-2.1991	-120.	153.07	577	0.10231
4	268	-1.0913	-120.	151.9	577	0.10226
4	276	-0.11815	-120.	152.95	577	0.10231
5	261	-2.1991	-120.	153.07	577	0.10231
5	276	-0.11815	-120.	152.95	577	0.10231
5	267	-1.1343	-120.	154.83	577	0.1024
6	261	-2.1991	-120.	153.07	577	0.10231
6	267	-1.1343	-120.	154.83	577	0.1024
6	259	-2.4941	-120.	154.68	577	0.10239
7	261	-2.1991	-120.	153.07	577	0.10231
7	259	-2.4941	-120.	154.68	577	0.10239
7	248	-4.4252	-120.	152.47	577	0.10228
8	261	-2.1991	-120.	153.07	577	0.10231
8	248	-4.4252	-120.	152.47	577	0.10228
8	252	-3.9312	-120.	151.58	577	0.10224
9	526	31.866	-120.	131.46	610	0.10198
9	510	30.864	-120.	134.14	610	0.10191
9	479	29.242	-120.	133.19	610	0.10193
10	564	34.544	-120.	132.9	610	0.10195
10	550	33.344	-120.	135.59	610	0.10189
10	522	31.71	-120.	134.63	610	0.1019
11	541	32.873	-120.	132.56	610	0.10195
11	564	34.544	-120.	132.9	610	0.10195
11	522	31.71	-120.	134.63	610	0.1019
12	541	32.873	-120.	132.56	610	0.10195
12	522	31.71	-120.	134.63	610	0.1019
12	510	30.864	-120.	134.14	610	0.10191
13	541	32.873	-120.	132.56	610	0.10195
13	510	30.864	-120.	134.14	610	0.10191
13	526	31.866	-120.	131.46	610	0.10198
14	541	32.873	-120.	132.56	610	0.10195
14	526	31.866	-120.	131.46	610	0.10198
14	546	33.229	-120.	130.57	610	0.10202
15	541	32.873	-120.	132.56	610	0.10195
15	546	33.229	-120.	130.57	610	0.10202
15	567	35.024	-120.	131.62	610	0.10199
16	541	32.873	-120.	132.56	610	0.10195
16	567	35.024	-120.	131.62	610	0.10199
16	564	34.544	-120.	132.9	610	0.10195
17	572	35.883	-120.	128.81	610	0.10209
17	567	35.024	-120.	131.62	610	0.10199
17	546	33.229	-120.	130.57	610	0.10202
18	109	-23.556	-120.	106.6	619	0.10402
18	124	-22.151	-120.	106.97	619	0.10401
18	98	-24.934	-120.	108.56	619	0.10396
19	109	-23.556	-120.	106.6	619	0.10402
19	98	-24.934	-120.	108.56	619	0.10396
19	83	-25.781	-120.	108.08	619	0.10397
20	109	-23.556	-120.	106.6	619	0.10402
20	83	-25.781	-120.	108.08	619	0.10397
20	104	-24.368	-120.	105.63	619	0.10405
21	109	-23.556	-120.	106.6	619	0.10402
21	104	-24.368	-120.	105.63	619	0.10405
21	117	-22.763	-120.	104.8	619	0.10407
22	109	-23.556	-120.	106.6	619	0.10402
22	117	-22.763	-120.	104.8	619	0.10407
22	137	-21.34	-120.	105.57	619	0.10405
23	109	-23.556	-120.	106.6	619	0.10402
23	137	-21.34	-120.	105.57	619	0.10405
23	124	-22.151	-120.	106.97	619	0.10401
24	104	-24.368	-120.	105.63	619	0.10405
24	83	-25.781	-120.	108.08	619	0.10397
24	55	-27.388	-120.	107.17	619	0.104
25	124	-22.151	-120.	106.97	619	0.10401
25	112	-23.336	-120.	109.46	619	0.10392
25	98	-24.934	-120.	108.56	619	0.10396
26	137	-21.34	-120.	105.57	619	0.10405
26	117	-22.763	-120.	104.8	619	0.10407
26	151	-19.781	-120.	103.3	619	0.10411
27	153	-19.369	-120.	98.573	622	0.10412
27	139	-21.019	-120.	97.611	622	0.1041
27	155	-18.865	-120.	95.735	622	0.10407
28	110	-23.545	-120.	96.143	622	0.10408
28	134	-21.451	-120.	94.077	622	0.10403
28	126	-21.878	-120.	97.108	622	0.1041
29	165	-18.085	-120.	91.387	622	0.10392
29	161	-18.611	-120.	94.262	622	0.10403
29	144	-20.419	-120.	93.178	622	0.104
30	145	-20.374	-120.	95.329	622	0.10406
30	155	-18.865	-120.	95.735	622	0.10407
30	139	-21.019	-120.	97.611	622	0.1041
31	145	-20.374	-120.	95.329	622	0.10406
31	139	-21.019	-120.	97.611	622	0.1041
31	126	-21.878	-120.	97.108	622	0.1041
32	145	-20.374	-120.	95.329	622	0.10406
32	126	-21.878	-120.	97.108	622	0.1041
32	134	-21.451	-120.	94.077	622	0.10403
33	145	-20.374	-120.	95.329	622	0.10406
33	134	-21.451	-120.	94.077	622	0.10403
33	144	-20.419	-120.	93.178	622	0.104
34	145	-20.374	-120.	95.329	622	0.10406
34	144	-20.419	-120.	93.178	622	0.104
34	161	-18.611	-120.	94.262	622	0.10403
35	145	-20.374	-120.	95.329	622	0.10406
35	161	-18.611	-120.	94.262	622	0.10403
35	155	-18.865	-120.	95.735	622	0.10407
36	285	1.3031	-120.	89.681	635	0.10379
36	275	-0.15357	-120.	92.615	635	0.10397
36	300	4.2195	-120.	92.615	635	0.10394
37	80	-26.056	-120.	108.78	712	0.10395
37	97	-24.934	-120.	108.56	712	0.10396
37	82	-25.781	-120.	108.08	712	0.10397
38	43	-28.173	-120.	109.18	712	0.10393
38	23	-29.748	-120.	110.74	712	0.10386
38	7	-31.417	-120.	109.78	712	0.1039
39	43	-28.173	-120.	109.18	712	0.10393
39	7	-31.417	-120.	109.78	712	0.1039
39	55	-27.388	-120.	107.17	712	0.104
40	43	-28.173	-120.	109.18	712	0.10393
40	55	-27.388	-120.	107.17	712	0.104
40	82	-25.781	-120.	108.08	712	0.10397
41	43	-28.173	-120.	109.18	712	0.10393
41	82	-25.781	-120.	108.08	712	0.10397
41	80	-26.056	-120.	108.78	712	0.10395
42	43	-28.173	-120.	109.18	712	0.10393
42	80	-26.056	-120.	108.78	712	0.10395
