小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	135	-5.0197	-90.002	146.51	580	9.6255e-002
0	129	-7.53	-90.002	149.49	580	9.6748e-002
0	149	-2.2115	-90.002	150.32	580	0.10496
1	55	-22.885	-90.002	100.04	647	9.3889e-003
1	63	-21.217	-90.002	102.2	647	1.4691e-002
1	37	-25.28	-90.002	103.92	647	1.0595e-002
1	39	-25.257	-90.002	101.82	647	7.967e-003
2	21	-27.703	-90.002	101.55	647	3.8487e-003
2	44	-24.757	-90.002	97.566	647	3.3879e-003
2	55	-22.885	-90.002	100.04	647	9.3889e-003
2	39	-25.257	-90.002	101.82	647	7.967e-003
3	37	-25.28	-90.002	103.92	647	1.0595e-002
3	10	-30.011	-90.002	105.94	647	5.9248e-003
3	21	-27.703	-90.002	101.55	647	3.8487e-003
3	39	-25.257	-90.002	101.82	647	7.967e-003
4	32	-26.312	-90.002	123.11	656	3.4312e-002
4	14	-29.112	-90.002	125.85	656	3.3852e-002
4	8	-30.546	-90.002	123.5	656	2.8478e-002
4	12	-29.622	-90.002	120.92	656	2.6369e-002
5	4	-31.893	-90.002	128.58	656	3.3409e-002
5	14	-29.112	-90.002	125.85	656	3.3852e-002
5	8	-30.546	-90.002	123.5	656	2.8478e-002
5	2	-32.767	-90.002	123.7	656	2.5413e-002
6	2	-32.767	-90.002	123.7	656	2.5413e-002
6	0	-32.887	-90.002	118.75	656	1.8514e-002
6	12	-29.622	-90.002	120.92	656	2.6369e-002
6	8	-30.546	-90.002	123.5	656	2.8478e-002
7	165	2.7109	-90.002	153.59	662	0.11569
7	169	3.6719	-90.002	154.9	662	0.11866
7	163	2.0246	-90.002	154.99	662	0.11663
8	48	-23.809	-90.002	110.63	699	2.1427e-002
8	18	-27.981	-90.002	114.05	699	1.9622e-002
8	23	-27.343	-90.002	116.6	699	2.3969e-002
8	40	-25.213	-90.002	116.27	699	2.6744e-002
9	5	-31.752	-90.002	117.17	699	1.8088e-002
9	18	-27.981	-90.002	114.05	699	1.9622e-002
9	23	-27.343	-90.002	116.6	699	2.3969e-002
9	17	-28.584	-90.002	119.37	699	2.582e-002
10	36	-25.373	-90.002	121.58	699	3.3644e-002
10	40	-25.213	-90.002	116.27	699	2.6744e-002
10	23	-27.343	-90.002	116.6	699	2.3969e-002
10	17	-28.584	-90.002	119.37	699	2.582e-002
11	310	35.46	-90.002	116.52	839	0.11327
11	314	36.682	-90.002	115.48	839	0.11377
11	315	36.909	-90.002	117.12	839	0.1159
12	129	-7.53	-90.002	149.49	876	9.6748e-002
12	135	-5.0197	-90.002	146.51	876	9.6255e-002
12	130	-6.6575	-90.002	146.08	876	9.3491e-002
13	66	-21.126	-90.002	134.77	880	5.7967e-002
13	59	-22.444	-90.002	134.49	880	5.5638e-002
13	60	-22.067	-90.002	133.15	880	5.4387e-002
14	196	12.174	-90.002	92.983	911	5.4493e-002
14	191	10.051	-90.002	89.339	911	4.7079e-002
14	189	9.2434	-90.002	90.571	911	4.7352e-002
14	194	11.136	-90.002	94.105	911	5.4313e-002
15	185	7.8012	-90.002	85.484	911	3.9141e-002
15	191	10.051	-90.002	89.339	911	4.7079e-002
15	189	9.2434	-90.002	90.571	911	4.7352e-002
15	180	7.202	-90.002	86.783	911	3.9794e-002
16	96	-14.944	-90.002	91.296	917	1.1015e-002
16	94	-16.021	-90.002	90.083	917	7.8334e-003
16	101	-14.615	-90.002	89.219	917	8.992e-003
17	159	0.73719	-90.002	90.924	937	3.5024e-002
17	168	3.3289	-90.002	88.209	937	3.5673e-002
17	170	4.8072	-90.002	89.82	937	3.9847e-002
17	164	2.6704	-90.002	92.534	937	3.9909e-002
18	173	6.1614	-90.002	85.302	937	3.6457e-002
18	168	3.3289	-90.002	88.209	937	3.5673e-002
18	170	4.8072	-90.002	89.82	937	3.9847e-002
18	180	7.202	-90.002	86.783	937	3.9794e-002
19	173	6.1614	-90.002	85.302	969	3.6457e-002
19	185	7.8012	-90.002	85.484	969	3.9141e-002
19	180	7.202	-90.002	86.783	969	3.9794e-002
20	255	26.603	-90.002	95.154	990	7.7464e-002
20	266	27.785	-90.002	96.305	990	8.0396e-002
20	252	25.972	-90.002	96.176	990	7.7722e-002
21	251	25.873	-90.002	133.71	1005	0.12034
21	254	26.449	-90.002	134.72	1005	0.12235
21	249	25.239	-90.002	134.65	1005	0.12066
22	97	-14.844	-90.002	142.26	1039	7.7122e-002
22	100	-14.667	-90.002	141.83	1039	7.6815e-002
22	104	-14.262	-90.002	142.14	1039	7.7798e-002
23	60	-22.067	-90.002	133.15	1042	5.4387e-002
23	30	-26.321	-90.002	130.95	1042	4.5006e-002
23	34	-26.16	-90.002	128.54	1042	4.1957e-002
23	46	-24.131	-90.002	128.47	1042	4.4902e-002
24	9	-30.45	-90.002	128.78	1042	3.5843e-002
24	30	-26.321	-90.002	130.95	1042	4.5006e-002
24	34	-26.16	-90.002	128.54	1042	4.1957e-002
24	20	-27.847	-90.002	126.17	1042	3.6181e-002
25	41	-25.207	-90.002	123.54	1042	3.6552e-002
25	46	-24.131	-90.002	128.47	1042	4.4902e-002
25	34	-26.16	-90.002	128.54	1042	4.1957e-002
25	20	-27.847	-90.002	126.17	1042	3.6181e-002
