小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.10279
0	268	-1.0913	-120.	151.9	577	0.10791
0	252	-3.9312	-120.	151.58	577	0.10376
1	288	1.8045	-120.	154.98	577	0.11571
1	267	-1.1343	-120.	154.83	577	0.11169
1	276	-0.11815	-120.	152.95	577	0.11056
2	243	-5.3928	-120.	154.18	577	0.10525
2	248	-4.4252	-120.	152.47	577	0.10427
2	259	-2.4941	-120.	154.68	577	0.10972
3	261	-2.1991	-120.	153.07	577	0.10799
3	252	-3.9312	-120.	151.58	577	0.10376
3	268	-1.0913	-120.	151.9	577	0.10791
4	261	-2.1991	-120.	153.07	577	0.10799
4	268	-1.0913	-120.	151.9	577	0.10791
4	276	-0.11815	-120.	152.95	577	0.11056
5	261	-2.1991	-120.	153.07	577	0.10799
5	276	-0.11815	-120.	152.95	577	0.11056
5	267	-1.1343	-120.	154.83	577	0.11169
6	261	-2.1991	-120.	153.07	577	0.10799
6	267	-1.1343	-120.	154.83	577	0.11169
6	259	-2.4941	-120.	154.68	577	0.10972
7	261	-2.1991	-120.	153.07	577	0.10799
7	259	-2.4941	-120.	154.68	577	0.10972
7	248	-4.4252	-120.	152.47	577	0.10427
8	261	-2.1991	-120.	153.07	577	0.10799
8	248	-4.4252	-120.	152.47	577	0.10427
8	252	-3.9312	-120.	151.58	577	0.10376
9	526	31.866	-120.	131.46	610	0.12627
9	510	30.864	-120.	134.14	610	0.12805
9	479	29.242	-120.	133.19	610	0.12493
10	564	34.544	-120.	132.9	610	0.13128
10	550	33.344	-120.	135.59	610	0.13281
10	522	31.71	-120.	134.63	610	0.12967
11	541	32.873	-120.	132.56	610	0.12878
11	564	34.544	-120.	132.9	610	0.13128
11	522	31.71	-120.	134.63	610	0.12967
12	541	32.873	-120.	132.56	610	0.12878
12	522	31.71	-120.	134.63	610	0.12967
12	510	30.864	-120.	134.14	610	0.12805
13	541	32.873	-120.	132.56	610	0.12878
13	510	30.864	-120.	134.14	610	0.12805
13	526	31.866	-120.	131.46	610	0.12627
14	541	32.873	-120.	132.56	610	0.12878
14	526	31.866	-120.	131.46	610	0.12627
14	546	33.229	-120.	130.57	610	0.12699
15	541	32.873	-120.	132.56	610	0.12878
15	546	33.229	-120.	130.57	610	0.12699
15	567	35.024	-120.	131.62	610	0.13044
16	541	32.873	-120.	132.56	610	0.12878
16	567	35.024	-120.	131.62	610	0.13044
16	564	34.544	-120.	132.9	610	0.13128
17	572	35.883	-120.	128.81	610	0.12836
17	567	35.024	-120.	131.62	610	0.13044
17	546	33.229	-120.	130.57	610	0.12699
18	109	-23.556	-120.	106.6	619	1.9931e-002
18	124	-22.151	-120.	106.97	619	2.2499e-002
18	98	-24.934	-120.	108.56	619	2.0326e-002
19	109	-23.556	-120.	106.6	619	1.9931e-002
19	98	-24.934	-120.	108.56	619	2.0326e-002
19	83	-25.781	-120.	108.08	619	1.8458e-002
20	109	-23.556	-120.	106.6	619	1.9931e-002
20	83	-25.781	-120.	108.08	619	1.8458e-002
20	104	-24.368	-120.	105.63	619	1.7498e-002
21	109	-23.556	-120.	106.6	619	1.9931e-002
21	104	-24.368	-120.	105.63	619	1.7498e-002
21	117	-22.763	-120.	104.8	619	1.8859e-002
22	109	-23.556	-120.	106.6	619	1.9931e-002
22	117	-22.763	-120.	104.8	619	1.8859e-002
22	137	-21.34	-120.	105.57	619	2.1957e-002
23	109	-23.556	-120.	106.6	619	1.9931e-002
23	137	-21.34	-120.	105.57	619	2.1957e-002
23	124	-22.151	-120.	106.97	619	2.2499e-002
24	104	-24.368	-120.	105.63	619	1.7498e-002
24	83	-25.781	-120.	108.08	619	1.8458e-002
24	55	-27.388	-120.	107.17	619	1.4915e-002
25	124	-22.151	-120.	106.97	619	2.2499e-002
25	112	-23.336	-120.	109.46	619	2.384e-002
25	98	-24.934	-120.	108.56	619	2.0326e-002
26	137	-21.34	-120.	105.57	619	2.1957e-002
26	117	-22.763	-120.	104.8	619	1.8859e-002
26	151	-19.781	-120.	103.3	619	2.1461e-002
27	153	-19.369	-120.	98.573	622	1.6207e-002
27	139	-21.019	-120.	97.611	622	1.2554e-002
27	155	-18.865	-120.	95.735	622	1.3481e-002
28	110	-23.545	-120.	96.143	622	6.9676e-003
28	134	-21.451	-120.	94.077	622	7.5841e-003
28	126	-21.878	-120.	97.108	622	1.065e-002
29	165	-18.085	-120.	91.387	622	9.3704e-003
29	161	-18.611	-120.	94.262	622	1.2066e-002
29	144	-20.419	-120.	93.178	622	8.0381e-003
30	145	-20.374	-120.	95.329	622	1.0725e-002
30	155	-18.865	-120.	95.735	622	1.3481e-002
30	139	-21.019	-120.	97.611	622	1.2554e-002
31	145	-20.374	-120.	95.329	622	1.0725e-002
31	139	-21.019	-120.	97.611	622	1.2554e-002
31	126	-21.878	-120.	97.108	622	1.065e-002
32	145	-20.374	-120.	95.329	622	1.0725e-002
32	126	-21.878	-120.	97.108	622	1.065e-002
32	134	-21.451	-120.	94.077	622	7.5841e-003
33	145	-20.374	-120.	95.329	622	1.0725e-002
33	134	-21.451	-120.	94.077	622	7.5841e-003
33	144	-20.419	-120.	93.178	622	8.0381e-003
34	145	-20.374	-120.	95.329	622	1.0725e-002
34	144	-20.419	-120.	93.178	622	8.0381e-003
34	161	-18.611	-120.	94.262	622	1.2066e-002
35	145	-20.374	-120.	95.329	622	1.0725e-002
35	161	-18.611	-120.	94.262	622	1.2066e-002
35	155	-18.865	-120.	95.735	622	1.3481e-002
36	285	1.3031	-120.	89.681	635	3.6011e-002
36	275	-0.15357	-120.	92.615	635	3.7212e-002
36	300	4.2195	-120.	92.615	635	4.3524e-002
37	80	-26.056	-120.	108.78	712	1.8929e-002
37	97	-24.934	-120.	108.56	712	2.0326e-002
37	82	-25.781	-120.	108.08	712	1.8458e-002
38	43	-28.173	-120.	109.18	712	1.6268e-002
38	23	-29.748	-120.	110.74	712	1.5885e-002
38	7	-31.417	-120.	109.78	712	1.2182e-002
39	43	-28.173	-120.	109.18	712	1.6268e-002
39	7	-31.417	-120.	109.78	712	1.2182e-002
39	55	-27.388	-120.	107.17	712	1.4915e-002
40	43	-28.173	-120.	109.18	712	1.6268e-002
40	55	-27.388	-120.	107.17	712	1.4915e-002
40	82	-25.781	-120.	108.08	712	1.8458e-002
41	43	-28.173	-120.	109.18	712	1.6268e-002
41	82	-25.781	-120.	108.08	712	1.8458e-002
41	80	-26.056	-120.	108.78	712	1.8929e-002
42	43	-28.173	-120.	109.18	712	1.6268e-002
42	80	-26.056	-120.	108.78	712	1.8929e-002
42	36	-28.65	-120.	110.53	712	1.7258e-002
43	43	-28.173	-120.	109.18	712	1.6268e-002
43	36	-28.65	-120.	110.53	712	1.7258e-002
43	23	-29.748	-120.	110.74	712	1.5885e-002
44	32	-28.882	-120.	111.23	712	1.7796e-002
44	36	-28.65	-120.	110.53	712	1.7258e-002
44	23	-29.748	-120.	110.74	712	1.5885e-002
45	68	-26.514	-120.	110.12	712	1.9932e-002
45	61	-27.224	-120.	112.18	712	2.1461e-002
45	112	-23.336	-120.	109.46	712	2.384e-002
46	68	-26.514	-120.	110.12	712	1.9932e-002
46	112	-23.336	-120.	109.46	712	2.384e-002
46	97	-24.934	-120.	108.56	712	2.0326e-002
47	68	-26.514	-120.	110.12	712	1.9932e-002
47	97	-24.934	-120.	108.56	712	2.0326e-002
47	80	-26.056	-120.	108.78	712	1.8929e-002
48	68	-26.514	-120.	110.12	712	1.9932e-002
48	80	-26.056	-120.	108.78	712	1.8929e-002
48	36	-28.65	-120.	110.53	712	1.7258e-002
49	68	-26.514	-120.	110.12	712	1.9932e-002
49	36	-28.65	-120.	110.53	712	1.7258e-002
49	32	-28.882	-120.	111.23	712	1.7796e-002
50	68	-26.514	-120.	110.12	712	1.9932e-002
50	32	-28.882	-120.	111.23	712	1.7796e-002
50	61	-27.224	-120.	112.18	712	2.1461e-002
51	241	-5.7764	-120.	90.758	716	2.6899e-002
51	235	-6.5008	-120.	90.968	716	2.6083e-002
51	237	-6.2516	-120.	91.919	716	2.7556e-002
52	225	-8.3372	-120.	89.613	716	2.1791e-002
52	223	-8.5933	-120.	88.683	716	2.0322e-002
52	220	-9.0374	-120.	89.857	716	2.1039e-002
53	227	-7.8565	-120.	91.427	716	2.4628e-002
53	237	-6.2516	-120.	91.919	716	2.7556e-002
53	231	-7.1082	-120.	94.093	716	2.8851e-002
54	227	-7.8565	-120.	91.427	716	2.4628e-002
54	231	-7.1082	-120.	94.093	716	2.8851e-002
54	214	-9.904	-120.	92.112	716	2.2415e-002
55	227	-7.8565	-120.	91.427	716	2.4628e-002
55	214	-9.904	-120.	92.112	716	2.2415e-002
55	220	-9.0374	-120.	89.857	716	2.1039e-002
56	227	-7.8565	-120.	91.427	716	2.4628e-002
56	220	-9.0374	-120.	89.857	716	2.1039e-002
56	225	-8.3372	-120.	89.613	716	2.1791e-002
