小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	189	-9.1749	-60.002	91.643	573	2.7741e-002
0	203	-5.7331	-60.002	93.646	573	3.5908e-002
0	194	-8.2301	-60.002	94.492	573	3.1507e-002
1	382	23.987	-60.002	136.51	597	0.11524
1	383	24.097	-60.002	137.37	597	0.11605
1	378	23.626	-60.002	137.03	597	0.1152
2	362	21.427	-60.002	139.49	597	0.1144
2	378	23.626	-60.002	137.03	597	0.1152
2	383	24.097	-60.002	137.37	597	0.11605
2	385	24.368	-60.002	140.74	597	0.11913
3	137	-17.774	-60.002	144.12	611	6.3747e-002
3	138	-17.688	-60.002	143.98	611	6.3717e-002
3	136	-17.966	-60.002	143.93	611	6.3245e-002
4	114	-20.441	-60.002	144.6	611	6.0349e-002
4	137	-17.774	-60.002	144.12	611	6.3747e-002
4	136	-17.966	-60.002	143.93	611	6.3245e-002
5	114	-20.441	-60.002	144.6	611	6.0349e-002
5	136	-17.966	-60.002	143.93	611	6.3245e-002
5	92	-22.932	-60.002	142.97	611	5.463e-002
6	114	-20.441	-60.002	144.6	611	6.0349e-002
6	92	-22.932	-60.002	142.97	611	5.463e-002
6	89	-23.386	-60.002	144.02	611	5.5164e-002
7	114	-20.441	-60.002	144.6	611	6.0349e-002
7	89	-23.386	-60.002	144.02	611	5.5164e-002
7	110	-21.274	-60.002	146.07	611	6.0833e-002
8	114	-20.441	-60.002	144.6	611	6.0349e-002
8	110	-21.274	-60.002	146.07	611	6.0833e-002
8	128	-19.315	-60.002	146.49	611	6.4267e-002
9	114	-20.441	-60.002	144.6	611	6.0349e-002
9	128	-19.315	-60.002	146.49	611	6.4267e-002
9	137	-17.774	-60.002	144.12	611	6.3747e-002
10	89	-23.386	-60.002	144.02	611	5.5164e-002
10	92	-22.932	-60.002	142.97	611	5.463e-002
10	77	-24.656	-60.002	142.62	611	5.1525e-002
11	110	-21.274	-60.002	146.07	611	6.0833e-002
11	120	-19.84	-60.002	147.3	611	6.4451e-002
11	128	-19.315	-60.002	146.49	611	6.4267e-002
12	260	6.6526	-60.002	147.08	613	0.10183
12	264	7.0831	-60.002	147.03	613	0.10237
12	265	7.1368	-60.002	147.37	613	0.10279
13	290	10.85	-60.002	149.26	613	0.10962
13	295	11.279	-60.002	145.9	613	0.10687
13	264	7.0831	-60.002	147.03	613	0.10237
13	265	7.1368	-60.002	147.37	613	0.10279
14	481	33.471	-60.002	120.3	626	0.11409
14	462	31.738	-60.002	118.18	626	0.11042
14	460	31.64	-60.002	121.73	626	0.11293
15	481	33.471	-60.002	120.3	626	0.11409
15	460	31.64	-60.002	121.73	626	0.11293
15	485	33.658	-60.002	122.76	626	0.11614
16	481	33.471	-60.002	120.3	626	0.11409
16	485	33.658	-60.002	122.76	626	0.11614
16	497	34.994	-60.002	120.83	626	0.11633
17	481	33.471	-60.002	120.3	626	0.11409
17	497	34.994	-60.002	120.83	626	0.11633
17	498	35.008	-60.002	120.34	626	0.11599
18	481	33.471	-60.002	120.3	626	0.11409
18	498	35.008	-60.002	120.34	626	0.11599
18	488	33.791	-60.002	117.95	626	0.11279
19	481	33.471	-60.002	120.3	626	0.11409
19	488	33.791	-60.002	117.95	626	0.11279
19	462	31.738	-60.002	118.18	626	0.11042
20	504	36.918	-60.002	122.44	626	0.1198
20	506	36.999	-60.002	119.49	626	0.11779
20	498	35.008	-60.002	120.34	626	0.11599
20	497	34.994	-60.002	120.83	626	0.11633
21	503	36.749	-60.002	124.32	626	0.12097
21	485	33.658	-60.002	122.76	626	0.11614
21	497	34.994	-60.002	120.83	626	0.11633
21	504	36.918	-60.002	122.44	626	0.1198
22	505	36.934	-60.002	117.6	626	0.11639
22	488	33.791	-60.002	117.95	626	0.11279
22	498	35.008	-60.002	120.34	626	0.11599
22	506	36.999	-60.002	119.49	626	0.11779
23	452	31.053	-60.002	129.29	651	0.11807
23	464	31.83	-60.002	131.25	651	0.1205
23	471	32.59	-60.002	129.22	651	0.1198
24	480	33.466	-60.002	135.36	651	0.12563
24	491	34.237	-60.002	133.63	651	0.12516
24	476	32.779	-60.002	133.6	651	0.12345
25	501	35.822	-60.002	129.06	651	0.12346
25	493	34.453	-60.002	129.13	651	0.12191
25	499	35.27	-60.002	130.87	651	0.12421
26	482	33.527	-60.002	131.28	651	0.1225
26	471	32.59	-60.002	129.22	651	0.1198
26	464	31.83	-60.002	131.25	651	0.1205
27	482	33.527	-60.002	131.28	651	0.1225
27	464	31.83	-60.002	131.25	651	0.1205
27	476	32.779	-60.002	133.6	651	0.12345
28	482	33.527	-60.002	131.28	651	0.1225
28	476	32.779	-60.002	133.6	651	0.12345
28	491	34.237	-60.002	133.63	651	0.12516
29	482	33.527	-60.002	131.28	651	0.1225
29	491	34.237	-60.002	133.63	651	0.12516
29	499	35.27	-60.002	130.87	651	0.12421
30	482	33.527	-60.002	131.28	651	0.1225
30	499	35.27	-60.002	130.87	651	0.12421
30	493	34.453	-60.002	129.13	651	0.12191
31	482	33.527	-60.002	131.28	651	0.1225
31	493	34.453	-60.002	129.13	651	0.12191
31	471	32.59	-60.002	129.22	651	0.1198
32	323	15.77	-60.002	91.756	655	7.1885e-002
32	327	16.622	-60.002	94.271	655	7.4394e-002
32	309	13.651	-60.002	92.87	655	6.9109e-002
33	323	15.77	-60.002	91.756	655	7.1885e-002
33	309	13.651	-60.002	92.87	655	6.9109e-002
33	314	14.202	-60.002	90.104	655	6.8678e-002
34	323	15.77	-60.002	91.756	655	7.1885e-002
34	314	14.202	-60.002	90.104	655	6.8678e-002
34	319	14.654	-60.002	90.028	655	6.9351e-002
35	323	15.77	-60.002	91.756	655	7.1885e-002
35	319	14.654	-60.002	90.028	655	6.9351e-002
35	330	17.608	-60.002	91.422	655	7.4539e-002
36	323	15.77	-60.002	91.756	655	7.1885e-002
36	330	17.608	-60.002	91.422	655	7.4539e-002
36	332	17.883	-60.002	91.841	655	7.5147e-002
37	323	15.77	-60.002	91.756	655	7.1885e-002
37	332	17.883	-60.002	91.841	655	7.5147e-002
37	327	16.622	-60.002	94.271	655	7.4394e-002
38	326	16.445	-60.002	89.822	655	7.2035e-002
38	342	19.114	-60.002	89.47	655	7.5916e-002
38	320	14.741	-60.002	87.406	655	6.8323e-002
39	326	16.445	-60.002	89.822	655	7.2035e-002
39	320	14.741	-60.002	87.406	655	6.8323e-002
39	315	14.345	-60.002	89.393	655	6.858e-002
40	326	16.445	-60.002	89.822	655	7.2035e-002
40	315	14.345	-60.002	89.393	655	6.858e-002
40	319	14.654	-60.002	90.028	655	6.9351e-002
41	326	16.445	-60.002	89.822	655	7.2035e-002
41	319	14.654	-60.002	90.028	655	6.9351e-002
41	330	17.608	-60.002	91.422	655	7.4539e-002
42	326	16.445	-60.002	89.822	655	7.2035e-002
42	330	17.608	-60.002	91.422	655	7.4539e-002
42	336	18.208	-60.002	91.216	655	7.5347e-002
43	326	16.445	-60.002	89.822	655	7.2035e-002
43	336	18.208	-60.002	91.216	655	7.5347e-002
43	342	19.114	-60.002	89.47	655	7.5916e-002
44	319	14.654	-60.002	90.028	655	6.9351e-002
44	314	14.202	-60.002	90.104	655	6.8678e-002
44	315	14.345	-60.002	89.393	655	6.858e-002
45	330	17.608	-60.002	91.422	655	7.4539e-002
45	336	18.208	-60.002	91.216	655	7.5347e-002
45	332	17.883	-60.002	91.841	655	7.5147e-002
46	178	-11.013	-60.002	95.801	657	2.6875e-002
46	189	-9.1749	-60.002	91.643	657	2.7741e-002
46	194	-8.2301	-60.002	94.492	657	3.1507e-002
47	328	16.853	-60.002	145.98	676	0.11422
47	353	20.472	-60.002	145.25	676	0.11814
47	351	20.327	-60.002	144.98	676	0.11771
48	328	16.853	-60.002	145.98	676	0.11422
48	351	20.327	-60.002	144.98	676	0.11771
48	318	14.487	-60.002	144.8	676	0.11007
49	328	16.853	-60.002	145.98	676	0.11422
49	318	14.487	-60.002	144.8	676	0.11007
49	313	14.098	-60.002	145.04	676	0.10979
50	328	16.853	-60.002	145.98	676	0.11422
50	313	14.098	-60.002	145.04	676	0.10979
50	321	15.607	-60.002	147.88	676	0.11442
51	328	16.853	-60.002	145.98	676	0.11422
51	321	15.607	-60.002	147.88	676	0.11442
51	325	16.127	-60.002	147.92	676	0.11512
52	328	16.853	-60.002	145.98	676	0.11422
52	325	16.127	-60.002	147.92	676	0.11512
52	353	20.472	-60.002	145.25	676	0.11814
53	313	14.098	-60.002	145.04	676	0.10979
53	318	14.487	-60.002	144.8	676	0.11007
53	312	13.96	-60.002	144.77	676	0.10937
54	353	20.472	-60.002	145.25	676	0.11814
54	360	20.835	-60.002	145.	676	0.11837
54	351	20.327	-60.002	144.98	676	0.11771
55	325	16.127	-60.002	147.92	676	0.11512
55	321	15.607	-60.002	147.88	676	0.11442
55	322	15.739	-60.002	148.13	676	0.11482
56	235	0.89041	-60.002	92.546	688	4.7845e-002
56	238	1.794	-60.002	89.626	688	4.7759e-002
56	252	5.0726	-60.002	92.698	688	5.5296e-002
57	182	-10.649	-60.002	149.24	697	8.0106e-002
57	184	-10.607	-60.002	151.52	697	8.2827e-002
57	166	-12.907	-60.002	147.44	697	7.4735e-002
58	175	-11.265	-60.002	147.22	697	7.6849e-002
58	190	-8.9193	-60.002	147.98	697	8.1143e-002
58	179	-10.813	-60.002	144.21	697	7.4016e-002
59	175	-11.265	-60.002	147.22	697	7.6849e-002
59	179	-10.813	-60.002	144.21	697	7.4016e-002
59	164	-13.037	-60.002	147.21	697	7.4279e-002
60	175	-11.265	-60.002	147.22	697	7.6849e-002
60	164	-13.037	-60.002	147.21	697	7.4279e-002
60	166	-12.907	-60.002	147.44	697	7.4735e-002
61	175	-11.265	-60.002	147.22	697	7.6849e-002
61	166	-12.907	-60.002	147.44	697	7.4735e-002
61	182	-10.649	-60.002	149.24	697	8.0106e-002
62	175	-11.265	-60.002	147.22	697	7.6849e-002
62	182	-10.649	-60.002	149.24	697	8.0106e-002
62	190	-8.9193	-60.002	147.98	697	8.1143e-002
63	188	-9.3645	-60.002	150.74	697	8.3693e-002
63	184	-10.607	-60.002	151.52	697	8.2827e-002
63	186	-9.7902	-60.002	152.93	697	8.5639e-002
64	188	-9.3645	-60.002	150.74	697	8.3693e-002
64	186	-9.7902	-60.002	152.93	697	8.5639e-002
64	198	-6.8572	-60.002	152.03	697	8.8771e-002
65	188	-9.3645	-60.002	150.74	697	8.3693e-002
65	198	-6.8572	-60.002	152.03	697	8.8771e-002
65	190	-8.9193	-60.002	147.98	697	8.1143e-002
66	188	-9.3645	-60.002	150.74	697	8.3693e-002
66	190	-8.9193	-60.002	147.98	697	8.1143e-002
66	182	-10.649	-60.002	149.24	697	8.0106e-002
67	188	-9.3645	-60.002	150.74	697	8.3693e-002
67	182	-10.649	-60.002	149.24	697	8.0106e-002
67	184	-10.607	-60.002	151.52	697	8.2827e-002
68	489	33.916	-60.002	126.73	718	0.1194
68	503	36.749	-60.002	124.32	718	0.12097
68	485	33.658	-60.002	122.76	718	0.11614
68	470	32.499	-60.002	123.54	718	0.11532
69	460	31.64	-60.002	121.73	718	0.11293
69	485	33.658	-60.002	122.76	718	0.11614
69	470	32.499	-60.002	123.54	718	0.11532
70	403	26.55	-60.002	136.77	732	0.11858
70	382	23.987	-60.002	136.51	732	0.11524
70	420	28.486	-60.002	135.37	732	0.1198
71	403	26.55	-60.002	136.77	732	0.11858
71	420	28.486	-60.002	135.37	732	0.1198
71	428	29.071	-60.002	136.33	732	0.12126
72	403	26.55	-60.002	136.77	732	0.11858
72	428	29.071	-60.002	136.33	732	0.12126
72	406	27.111	-60.002	138.29	732	0.12047
73	403	26.55	-60.002	136.77	732	0.11858
73	406	27.111	-60.002	138.29	732	0.12047
73	383	24.097	-60.002	137.37	732	0.11605
74	403	26.55	-60.002	136.77	732	0.11858
74	383	24.097	-60.002	137.37	732	0.11605
74	382	23.987	-60.002	136.51	732	0.11524
75	424	28.72	-60.002	138.54	732	0.12261
75	430	29.135	-60.002	139.9	732	0.12421
75	451	31.048	-60.002	139.54	732	0.12619
76	424	28.72	-60.002	138.54	732	0.12261
76	451	31.048	-60.002	139.54	732	0.12619
76	428	29.071	-60.002	136.33	732	0.12126
77	424	28.72	-60.002	138.54	732	0.12261
77	428	29.071	-60.002	136.33	732	0.12126
77	406	27.111	-60.002	138.29	732	0.12047
78	424	28.72	-60.002	138.54	732	0.12261
78	406	27.111	-60.002	138.29	732	0.12047
78	408	27.235	-60.002	138.64	732	0.1209
79	424	28.72	-60.002	138.54	732	0.12261
79	408	27.235	-60.002	138.64	732	0.1209
79	430	29.135	-60.002	139.9	732	0.12421
80	400	26.469	-60.002	140.37	732	0.12139
80	408	27.235	-60.002	138.64	732	0.1209
80	430	29.135	-60.002	139.9	732	0.12421
81	395	25.856	-60.002	139.08	732	0.11959
81	408	27.235	-60.002	138.64	732	0.1209
81	400	26.469	-60.002	140.37	732	0.12139
82	395	25.856	-60.002	139.08	732	0.11959
82	400	26.469	-60.002	140.37	732	0.12139
82	385	24.368	-60.002	140.74	732	0.11913
83	395	25.856	-60.002	139.08	732	0.11959
83	385	24.368	-60.002	140.74	732	0.11913
83	383	24.097	-60.002	137.37	732	0.11605
84	395	25.856	-60.002	139.08	732	0.11959
84	383	24.097	-60.002	137.37	732	0.11605
84	406	27.111	-60.002	138.29	732	0.12047
85	395	25.856	-60.002	139.08	732	0.11959
85	406	27.111	-60.002	138.29	732	0.12047
85	408	27.235	-60.002	138.64	732	0.1209
86	163	-13.15	-60.002	147.32	741	7.4251e-002
86	166	-12.907	-60.002	147.44	741	7.4735e-002
86	164	-13.037	-60.002	147.21	741	7.4279e-002
87	173	-11.546	-60.002	152.23	741	8.2337e-002
87	186	-9.7902	-60.002	152.93	741	8.5639e-002
87	183	-10.607	-60.002	151.52	741	8.2827e-002
88	165	-12.932	-60.002	149.81	741	7.7502e-002
88	173	-11.546	-60.002	152.23	741	8.2337e-002
88	183	-10.607	-60.002	151.52	741	8.2827e-002
89	165	-12.932	-60.002	149.81	741	7.7502e-002
89	183	-10.607	-60.002	151.52	741	8.2827e-002
89	166	-12.907	-60.002	147.44	741	7.4735e-002
90	165	-12.932	-60.002	149.81	741	7.7502e-002
90	166	-12.907	-60.002	147.44	741	7.4735e-002
90	163	-13.15	-60.002	147.32	741	7.4251e-002
91	165	-12.932	-60.002	149.81	741	7.7502e-002
91	163	-13.15	-60.002	147.32	741	7.4251e-002
91	156	-15.17	-60.002	149.36	741	7.3756e-002
92	165	-12.932	-60.002	149.81	741	7.7502e-002
92	156	-15.17	-60.002	149.36	741	7.3756e-002
92	159	-14.211	-60.002	150.97	741	7.7045e-002
93	165	-12.932	-60.002	149.81	741	7.7502e-002
93	159	-14.211	-60.002	150.97	741	7.7045e-002
93	173	-11.546	-60.002	152.23	741	8.2337e-002
94	150	-15.866	-60.002	150.06	741	7.3571e-002
94	159	-14.211	-60.002	150.97	741	7.7045e-002
94	156	-15.17	-60.002	149.36	741	7.3756e-002
95	179	-10.813	-60.002	144.21	743	7.4016e-002
95	202	-5.7595	-60.002	146.37	743	8.3812e-002
95	200	-6.1173	-60.002	148.32	743	8.5503e-002
95	191	-8.9193	-60.002	147.98	743	8.1142e-002
96	208	-4.1851	-60.002	148.43	743	8.8361e-002
96	219	-2.2841	-60.002	150.35	743	9.3176e-002
96	209	-4.0661	-60.002	146.6	743	8.6491e-002
97	208	-4.1851	-60.002	148.43	743	8.8361e-002
97	209	-4.0661	-60.002	146.6	743	8.6491e-002
97	202	-5.7595	-60.002	146.37	743	8.3812e-002
98	208	-4.1851	-60.002	148.43	743	8.8361e-002
98	202	-5.7595	-60.002	146.37	743	8.3812e-002
98	200	-6.1173	-60.002	148.32	743	8.5503e-002
99	208	-4.1851	-60.002	148.43	743	8.8361e-002
99	200	-6.1173	-60.002	148.32	743	8.5503e-002
99	214	-2.6984	-60.002	150.51	743	9.2782e-002
100	208	-4.1851	-60.002	148.43	743	8.8361e-002
100	214	-2.6984	-60.002	150.51	743	9.2782e-002
100	219	-2.2841	-60.002	150.35	743	9.3176e-002
101	198	-6.8572	-60.002	152.03	743	8.8771e-002
101	191	-8.9193	-60.002	147.98	743	8.1142e-002
101	200	-6.1173	-60.002	148.32	743	8.5503e-002
101	214	-2.6984	-60.002	150.51	743	9.2782e-002
102	65	-26.136	-60.002	130.05	774	3.4095e-002
102	45	-27.797	-60.002	131.06	774	3.2423e-002
102	42	-28.343	-60.002	129.31	774	2.9368e-002
103	15	-30.554	-60.002	132.73	774	2.9755e-002
103	45	-27.797	-60.002	131.06	774	3.2423e-002
103	42	-28.343	-60.002	129.31	774	2.9368e-002
103	7	-31.998	-60.002	128.11	774	2.1437e-002
104	462	31.738	-60.002	118.18	775	0.11042
104	437	29.529	-60.002	119.56	775	0.10875
104	460	31.64	-60.002	121.73	775	0.11293
105	385	24.368	-60.002	140.74	778	0.11913
105	391	25.125	-60.002	142.	778	0.12111
105	399	26.469	-60.002	140.37	778	0.12139
106	404	26.777	-60.002	144.73	778	0.12544
106	415	28.066	-60.002	143.35	778	0.12581
106	397	26.093	-60.002	143.59	778	0.12364
107	451	31.048	-60.002	139.54	778	0.12619
107	431	29.135	-60.002	139.9	778	0.12421
107	440	29.94	-60.002	141.07	778	0.12614
108	411	27.471	-60.002	141.71	778	0.12372
108	399	26.469	-60.002	140.37	778	0.12139
108	391	25.125	-60.002	142.	778	0.12111
109	411	27.471	-60.002	141.71	778	0.12372
109	391	25.125	-60.002	142.	778	0.12111
109	397	26.093	-60.002	143.59	778	0.12364
110	411	27.471	-60.002	141.71	778	0.12372
110	397	26.093	-60.002	143.59	778	0.12364
110	415	28.066	-60.002	143.35	778	0.12581
111	411	27.471	-60.002	141.71	778	0.12372
111	415	28.066	-60.002	143.35	778	0.12581
111	440	29.94	-60.002	141.07	778	0.12614
112	411	27.471	-60.002	141.71	778	0.12372
112	440	29.94	-60.002	141.07	778	0.12614
112	431	29.135	-60.002	139.9	778	0.12421
113	411	27.471	-60.002	141.71	778	0.12372
113	431	29.135	-60.002	139.9	778	0.12421
113	399	26.469	-60.002	140.37	778	0.12139
114	484	33.527	-60.002	116.05	823	0.11112
114	487	33.791	-60.002	117.95	823	0.11279
114	462	31.738	-60.002	118.18	823	0.11042
115	505	36.934	-60.002	117.6	823	0.11639
115	487	33.791	-60.002	117.95	823	0.11279
115	484	33.527	-60.002	116.05	823	0.11112
115	502	36.27	-60.002	112.81	823	0.11241
116	198	-6.8572	-60.002	152.03	826	8.8771e-002
116	205	-5.1367	-60.002	154.24	826	9.3548e-002
116	215	-2.6133	-60.002	150.8	826	9.321e-002
116	214	-2.6984	-60.002	150.51	826	9.2782e-002
117	219	-2.2841	-60.002	150.35	826	9.3176e-002
117	215	-2.6133	-60.002	150.8	826	9.321e-002
117	214	-2.6984	-60.002	150.51	826	9.2782e-002
118	53	-26.967	-60.002	127.94	828	3.0131e-002
118	65	-26.136	-60.002	130.05	828	3.4095e-002
118	86	-24.139	-60.002	128.26	828	3.5451e-002
119	53	-26.967	-60.002	127.94	828	3.0131e-002
