小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	189	-9.1749	-60.002	91.643	573	8.1649e-003
0	203	-5.7331	-60.002	93.646	573	1.4654e-002
0	194	-8.2301	-60.002	94.492	573	1.2096e-002
1	382	23.987	-60.002	136.51	597	9.2482e-002
1	383	24.097	-60.002	137.37	597	9.34e-002
1	378	23.626	-60.002	137.03	597	9.2513e-002
2	362	21.427	-60.002	139.49	597	9.2074e-002
2	378	23.626	-60.002	137.03	597	9.2513e-002
2	383	24.097	-60.002	137.37	597	9.34e-002
2	385	24.368	-60.002	140.74	597	9.682e-002
3	137	-17.774	-60.002	144.12	611	4.735e-002
3	138	-17.688	-60.002	143.98	611	4.7327e-002
3	136	-17.966	-60.002	143.93	611	4.6922e-002
4	114	-20.441	-60.002	144.6	611	4.4455e-002
4	137	-17.774	-60.002	144.12	611	4.735e-002
4	136	-17.966	-60.002	143.93	611	4.6922e-002
5	114	-20.441	-60.002	144.6	611	4.4455e-002
5	136	-17.966	-60.002	143.93	611	4.6922e-002
5	92	-22.932	-60.002	142.97	611	3.9673e-002
6	114	-20.441	-60.002	144.6	611	4.4455e-002
6	92	-22.932	-60.002	142.97	611	3.9673e-002
6	89	-23.386	-60.002	144.02	611	4.0133e-002
7	114	-20.441	-60.002	144.6	611	4.4455e-002
7	89	-23.386	-60.002	144.02	611	4.0133e-002
7	110	-21.274	-60.002	146.07	611	4.4861e-002
8	114	-20.441	-60.002	144.6	611	4.4455e-002
8	110	-21.274	-60.002	146.07	611	4.4861e-002
8	128	-19.315	-60.002	146.49	611	4.7757e-002
9	114	-20.441	-60.002	144.6	611	4.4455e-002
9	128	-19.315	-60.002	146.49	611	4.7757e-002
9	137	-17.774	-60.002	144.12	611	4.735e-002
10	89	-23.386	-60.002	144.02	611	4.0133e-002
10	92	-22.932	-60.002	142.97	611	3.9673e-002
10	77	-24.656	-60.002	142.62	611	3.712e-002
11	110	-21.274	-60.002	146.07	611	4.4861e-002
11	120	-19.84	-60.002	147.3	611	4.7901e-002
11	128	-19.315	-60.002	146.49	611	4.7757e-002
12	260	6.6526	-60.002	147.08	613	8.0953e-002
12	264	7.0831	-60.002	147.03	613	8.1442e-002
12	265	7.1368	-60.002	147.37	613	8.1831e-002
13	290	10.85	-60.002	149.26	613	8.8202e-002
13	295	11.279	-60.002	145.9	613	8.5564e-002
13	264	7.0831	-60.002	147.03	613	8.1442e-002
13	265	7.1368	-60.002	147.37	613	8.1831e-002
14	481	33.471	-60.002	120.3	626	8.9589e-002
14	462	31.738	-60.002	118.18	626	8.5557e-002
14	460	31.64	-60.002	121.73	626	8.8573e-002
15	481	33.471	-60.002	120.3	626	8.9589e-002
15	460	31.64	-60.002	121.73	626	8.8573e-002
15	485	33.658	-60.002	122.76	626	9.1995e-002
16	481	33.471	-60.002	120.3	626	8.9589e-002
16	485	33.658	-60.002	122.76	626	9.1995e-002
16	497	34.994	-60.002	120.83	626	9.1956e-002
17	481	33.471	-60.002	120.3	626	8.9589e-002
17	497	34.994	-60.002	120.83	626	9.1956e-002
17	498	35.008	-60.002	120.34	626	9.1537e-002
18	481	33.471	-60.002	120.3	626	8.9589e-002
