小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	9.7219e-002
0	268	-1.0913	-120.	151.9	577	9.7941e-002
0	252	-3.9312	-120.	151.58	577	9.779e-002
1	288	1.8045	-120.	154.98	577	9.9451e-002
1	267	-1.1343	-120.	154.83	577	9.9169e-002
1	276	-0.11815	-120.	152.95	577	9.84e-002
2	243	-5.3928	-120.	154.18	577	9.8581e-002
2	248	-4.4252	-120.	152.47	577	9.8071e-002
2	259	-2.4941	-120.	154.68	577	9.9004e-002
3	261	-2.1991	-120.	153.07	577	9.8379e-002
3	252	-3.9312	-120.	151.58	577	9.779e-002
3	268	-1.0913	-120.	151.9	577	9.7941e-002
4	261	-2.1991	-120.	153.07	577	9.8379e-002
4	268	-1.0913	-120.	151.9	577	9.7941e-002
4	276	-0.11815	-120.	152.95	577	9.84e-002
5	261	-2.1991	-120.	153.07	577	9.8379e-002
5	276	-0.11815	-120.	152.95	577	9.84e-002
5	267	-1.1343	-120.	154.83	577	9.9169e-002
6	261	-2.1991	-120.	153.07	577	9.8379e-002
6	267	-1.1343	-120.	154.83	577	9.9169e-002
6	259	-2.4941	-120.	154.68	577	9.9004e-002
7	261	-2.1991	-120.	153.07	577	9.8379e-002
7	259	-2.4941	-120.	154.68	577	9.9004e-002
7	248	-4.4252	-120.	152.47	577	9.8071e-002
8	261	-2.1991	-120.	153.07	577	9.8379e-002
8	248	-4.4252	-120.	152.47	577	9.8071e-002
8	252	-3.9312	-120.	151.58	577	9.779e-002
9	526	31.866	-120.	131.46	610	9.1383e-002
9	510	30.864	-120.	134.14	610	9.125e-002
9	479	29.242	-120.	133.19	610	9.1243e-002
10	564	34.544	-120.	132.9	610	9.1334e-002
10	550	33.344	-120.	135.59	610	9.1336e-002
10	522	31.71	-120.	134.63	610	9.1269e-002
11	541	32.873	-120.	132.56	610	9.1318e-002
11	564	34.544	-120.	132.9	610	9.1334e-002
11	522	31.71	-120.	134.63	610	9.1269e-002
12	541	32.873	-120.	132.56	610	9.1318e-002
12	522	31.71	-120.	134.63	610	9.1269e-002
12	510	30.864	-120.	134.14	610	9.125e-002
13	541	32.873	-120.	132.56	610	9.1318e-002
13	510	30.864	-120.	134.14	610	9.125e-002
13	526	31.866	-120.	131.46	610	9.1383e-002
14	541	32.873	-120.	132.56	610	9.1318e-002
14	526	31.866	-120.	131.46	610	9.1383e-002
14	546	33.229	-120.	130.57	610	9.151e-002
15	541	32.873	-120.	132.56	610	9.1318e-002
15	546	33.229	-120.	130.57	610	9.151e-002
15	567	35.024	-120.	131.62	610	9.1435e-002
16	541	32.873	-120.	132.56	610	9.1318e-002
16	567	35.024	-120.	131.62	610	9.1435e-002
16	564	34.544	-120.	132.9	610	9.1334e-002
17	572	35.883	-120.	128.81	610	9.1875e-002
17	567	35.024	-120.	131.62	610	9.1435e-002
17	546	33.229	-120.	130.57	610	9.151e-002
18	109	-23.556	-120.	106.6	619	0.11555
18	124	-22.151	-120.	106.97	619	0.11551
18	98	-24.934	-120.	108.56	619	0.11541
19	109	-23.556	-120.	106.6	619	0.11555
19	98	-24.934	-120.	108.56	619	0.11541
19	83	-25.781	-120.	108.08	619	0.11547
20	109	-23.556	-120.	106.6	619	0.11555
20	83	-25.781	-120.	108.08	619	0.11547
20	104	-24.368	-120.	105.63	619	0.11556
21	109	-23.556	-120.	106.6	619	0.11555
21	104	-24.368	-120.	105.63	619	0.11556
21	117	-22.763	-120.	104.8	619	0.11554
22	109	-23.556	-120.	106.6	619	0.11555
22	117	-22.763	-120.	104.8	619	0.11554
22	137	-21.34	-120.	105.57	619	0.11555
23	109	-23.556	-120.	106.6	619	0.11555
23	137	-21.34	-120.	105.57	619	0.11555
23	124	-22.151	-120.	106.97	619	0.11551
24	104	-24.368	-120.	105.63	619	0.11556
24	83	-25.781	-120.	108.08	619	0.11547
24	55	-27.388	-120.	107.17	619	0.11552
25	124	-22.151	-120.	106.97	619	0.11551
25	112	-23.336	-120.	109.46	619	0.11525
25	98	-24.934	-120.	108.56	619	0.11541
26	137	-21.34	-120.	105.57	619	0.11555
26	117	-22.763	-120.	104.8	619	0.11554
26	151	-19.781	-120.	103.3	619	0.11542
27	153	-19.369	-120.	98.573	622	0.1142
27	139	-21.019	-120.	97.611	622	0.11384
27	155	-18.865	-120.	95.735	622	0.11299
28	110	-23.545	-120.	96.143	622	0.11326
28	134	-21.451	-120.	94.077	622	0.11223
28	126	-21.878	-120.	97.108	622	0.11364
29	165	-18.085	-120.	91.387	622	0.11064
29	161	-18.611	-120.	94.262	622	0.11226
29	144	-20.419	-120.	93.178	622	0.11174
30	145	-20.374	-120.	95.329	622	0.11282
30	155	-18.865	-120.	95.735	622	0.11299
30	139	-21.019	-120.	97.611	622	0.11384
31	145	-20.374	-120.	95.329	622	0.11282
31	139	-21.019	-120.	97.611	622	0.11384
31	126	-21.878	-120.	97.108	622	0.11364
32	145	-20.374	-120.	95.329	622	0.11282
32	126	-21.878	-120.	97.108	622	0.11364
32	134	-21.451	-120.	94.077	622	0.11223
33	145	-20.374	-120.	95.329	622	0.11282
33	134	-21.451	-120.	94.077	622	0.11223
33	144	-20.419	-120.	93.178	622	0.11174
34	145	-20.374	-120.	95.329	622	0.11282
34	144	-20.419	-120.	93.178	622	0.11174
34	161	-18.611	-120.	94.262	622	0.11226
35	145	-20.374	-120.	95.329	622	0.11282
35	161	-18.611	-120.	94.262	622	0.11226
35	155	-18.865	-120.	95.735	622	0.11299
36	285	1.3031	-120.	89.681	635	0.10921
36	275	-0.15357	-120.	92.615	635	0.11083
36	300	4.2195	-120.	92.615	635	0.11027
37	80	-26.056	-120.	108.78	712	0.11539
37	97	-24.934	-120.	108.56	712	0.11541
37	82	-25.781	-120.	108.08	712	0.11547
38	43	-28.173	-120.	109.18	712	0.11533
38	23	-29.748	-120.	110.74	712	0.11505
38	7	-31.417	-120.	109.78	712	0.11516
39	43	-28.173	-120.	109.18	712	0.11533
39	7	-31.417	-120.	109.78	712	0.11516
39	55	-27.388	-120.	107.17	712	0.11552
40	43	-28.173	-120.	109.18	712	0.11533
40	55	-27.388	-120.	107.17	712	0.11552
40	82	-25.781	-120.	108.08	712	0.11547
