小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.10025
0	268	-1.0913	-120.	151.9	577	0.10531
0	252	-3.9312	-120.	151.58	577	0.10104
1	288	1.8045	-120.	154.98	577	0.11302
1	267	-1.1343	-120.	154.83	577	0.10886
1	276	-0.11815	-120.	152.95	577	0.10792
2	243	-5.3928	-120.	154.18	577	0.10226
2	248	-4.4252	-120.	152.47	577	0.10146
2	259	-2.4941	-120.	154.68	577	0.10683
3	261	-2.1991	-120.	153.07	577	0.10524
3	252	-3.9312	-120.	151.58	577	0.10104
3	268	-1.0913	-120.	151.9	577	0.10531
4	261	-2.1991	-120.	153.07	577	0.10524
4	268	-1.0913	-120.	151.9	577	0.10531
4	276	-0.11815	-120.	152.95	577	0.10792
5	261	-2.1991	-120.	153.07	577	0.10524
5	276	-0.11815	-120.	152.95	577	0.10792
5	267	-1.1343	-120.	154.83	577	0.10886
6	261	-2.1991	-120.	153.07	577	0.10524
6	267	-1.1343	-120.	154.83	577	0.10886
6	259	-2.4941	-120.	154.68	577	0.10683
7	261	-2.1991	-120.	153.07	577	0.10524
7	259	-2.4941	-120.	154.68	577	0.10683
7	248	-4.4252	-120.	152.47	577	0.10146
8	261	-2.1991	-120.	153.07	577	0.10524
8	248	-4.4252	-120.	152.47	577	0.10146
8	252	-3.9312	-120.	151.58	577	0.10104
9	526	31.866	-120.	131.46	610	0.12683
9	510	30.864	-120.	134.14	610	0.12833
9	479	29.242	-120.	133.19	610	0.12524
10	564	34.544	-120.	132.9	610	0.13179
10	550	33.344	-120.	135.59	610	0.13305
10	522	31.71	-120.	134.63	610	0.12994
11	541	32.873	-120.	132.56	610	0.12927
11	564	34.544	-120.	132.9	610	0.13179
11	522	31.71	-120.	134.63	610	0.12994
12	541	32.873	-120.	132.56	610	0.12927
12	522	31.71	-120.	134.63	610	0.12994
12	510	30.864	-120.	134.14	610	0.12833
13	541	32.873	-120.	132.56	610	0.12927
13	510	30.864	-120.	134.14	610	0.12833
13	526	31.866	-120.	131.46	610	0.12683
14	541	32.873	-120.	132.56	610	0.12927
14	526	31.866	-120.	131.46	610	0.12683
14	546	33.229	-120.	130.57	610	0.12767
15	541	32.873	-120.	132.56	610	0.12927
15	546	33.229	-120.	130.57	610	0.12767
15	567	35.024	-120.	131.62	610	0.13108
