小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.1012
0	268	-1.0913	-120.	151.9	577	0.10181
0	252	-3.9312	-120.	151.58	577	0.10167
1	288	1.8045	-120.	154.98	577	0.10323
1	267	-1.1343	-120.	154.83	577	0.1029
1	276	-0.11815	-120.	152.95	577	0.10222
2	243	-5.3928	-120.	154.18	577	0.10228
2	248	-4.4252	-120.	152.47	577	0.10189
2	259	-2.4941	-120.	154.68	577	0.10272
3	261	-2.1991	-120.	153.07	577	0.10218
3	252	-3.9312	-120.	151.58	577	0.10167
3	268	-1.0913	-120.	151.9	577	0.10181
4	261	-2.1991	-120.	153.07	577	0.10218
4	268	-1.0913	-120.	151.9	577	0.10181
4	276	-0.11815	-120.	152.95	577	0.10222
5	261	-2.1991	-120.	153.07	577	0.10218
5	276	-0.11815	-120.	152.95	577	0.10222
5	267	-1.1343	-120.	154.83	577	0.1029
6	261	-2.1991	-120.	153.07	577	0.10218
6	267	-1.1343	-120.	154.83	577	0.1029
6	259	-2.4941	-120.	154.68	577	0.10272
7	261	-2.1991	-120.	153.07	577	0.10218
7	259	-2.4941	-120.	154.68	577	0.10272
7	248	-4.4252	-120.	152.47	577	0.10189
8	261	-2.1991	-120.	153.07	577	0.10218
8	248	-4.4252	-120.	152.47	577	0.10189
8	252	-3.9312	-120.	151.58	577	0.10167
9	526	31.866	-120.	131.46	610	9.3444e-002
9	510	30.864	-120.	134.14	610	9.3564e-002
9	479	29.242	-120.	133.19	610	9.3466e-002
10	564	34.544	-120.	132.9	610	9.3529e-002
10	550	33.344	-120.	135.59	610	9.3796e-002
10	522	31.71	-120.	134.63	610	9.3632e-002
11	541	32.873	-120.	132.56	610	9.3479e-002
11	564	34.544	-120.	132.9	610	9.3529e-002
11	522	31.71	-120.	134.63	610	9.3632e-002
12	541	32.873	-120.	132.56	610	9.3479e-002
12	522	31.71	-120.	134.63	610	9.3632e-002
12	510	30.864	-120.	134.14	610	9.3564e-002
13	541	32.873	-120.	132.56	610	9.3479e-002
13	510	30.864	-120.	134.14	610	9.3564e-002
13	526	31.866	-120.	131.46	610	9.3444e-002
14	541	32.873	-120.	132.56	610	9.3479e-002
14	526	31.866	-120.	131.46	610	9.3444e-002
14	546	33.229	-120.	130.57	610	9.3496e-002
15	541	32.873	-120.	132.56	610	9.3479e-002
15	546	33.229	-120.	130.57	610	9.3496e-002
15	567	35.024	-120.	131.62	610	9.3516e-002
16	541	32.873	-120.	132.56	610	9.3479e-002
16	567	35.024	-120.	131.62	610	9.3516e-002
16	564	34.544	-120.	132.9	610	9.3529e-002
17	572	35.883	-120.	128.81	610	9.3725e-002
17	567	35.024	-120.	131.62	610	9.3516e-002
17	546	33.229	-120.	130.57	610	9.3496e-002
18	109	-23.556	-120.	106.6	619	0.12091
18	124	-22.151	-120.	106.97	619	0.1209
18	98	-24.934	-120.	108.56	619	0.12094
19	109	-23.556	-120.	106.6	619	0.12091
19	98	-24.934	-120.	108.56	619	0.12094
19	83	-25.781	-120.	108.08	619	0.12096
20	109	-23.556	-120.	106.6	619	0.12091
20	83	-25.781	-120.	108.08	619	0.12096
20	104	-24.368	-120.	105.63	619	0.12083
21	109	-23.556	-120.	106.6	619	0.12091
21	104	-24.368	-120.	105.63	619	0.12083
21	117	-22.763	-120.	104.8	619	0.12073
22	109	-23.556	-120.	106.6	619	0.12091
