小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	135	-5.0197	-90.002	146.51	580	7.1429e-002
0	129	-7.53	-90.002	149.49	580	7.1045e-002
0	149	-2.2115	-90.002	150.32	580	7.8913e-002
1	55	-22.885	-90.002	100.04	647	1.149e-003
1	63	-21.217	-90.002	102.2	647	5.5849e-003
1	37	-25.28	-90.002	103.92	647	1.6433e-003
1	39	-25.257	-90.002	101.82	647	-3.9077e-004
2	21	-27.703	-90.002	101.55	647	-4.0523e-003
2	44	-24.757	-90.002	97.566	647	-3.8687e-003
2	55	-22.885	-90.002	100.04	647	1.149e-003
2	39	-25.257	-90.002	101.82	647	-3.9077e-004
3	37	-25.28	-90.002	103.92	647	1.6433e-003
3	10	-30.011	-90.002	105.94	647	-2.9231e-003
3	21	-27.703	-90.002	101.55	647	-4.0523e-003
3	39	-25.257	-90.002	101.82	647	-3.9077e-004
4	32	-26.312	-90.002	123.11	656	1.9295e-002
4	14	-29.112	-90.002	125.85	656	1.8208e-002
4	8	-30.546	-90.002	123.5	656	1.3868e-002
4	12	-29.622	-90.002	120.92	656	1.2552e-002
5	4	-31.893	-90.002	128.58	656	1.7139e-002
5	14	-29.112	-90.002	125.85	656	1.8208e-002
5	8	-30.546	-90.002	123.5	656	1.3868e-002
5	2	-32.767	-90.002	123.7	656	1.1019e-002
6	2	-32.767	-90.002	123.7	656	1.1019e-002
6	0	-32.887	-90.002	118.75	656	5.8788e-003
6	12	-29.622	-90.002	120.92	656	1.2552e-002
6	8	-30.546	-90.002	123.5	656	1.3868e-002
7	165	2.7109	-90.002	153.59	662	8.8628e-002
7	169	3.6719	-90.002	154.9	662	9.119e-002
7	163	2.0246	-90.002	154.99	662	8.9114e-002
8	48	-23.809	-90.002	110.63	699	1.0295e-002
8	18	-27.981	-90.002	114.05	699	7.9408e-003
8	23	-27.343	-90.002	116.6	699	1.1358e-002
8	40	-25.213	-90.002	116.27	699	1.3968e-002
9	5	-31.752	-90.002	117.17	699	5.8527e-003
9	18	-27.981	-90.002	114.05	699	7.9408e-003
9	23	-27.343	-90.002	116.6	699	1.1358e-002
9	17	-28.584	-90.002	119.37	699	1.2417e-002
10	36	-25.373	-90.002	121.58	699	1.9053e-002
10	40	-25.213	-90.002	116.27	699	1.3968e-002
10	23	-27.343	-90.002	116.6	699	1.1358e-002
10	17	-28.584	-90.002	119.37	699	1.2417e-002
11	310	35.46	-90.002	116.52	839	9.586e-002
11	314	36.682	-90.002	115.48	839	9.6509e-002
11	315	36.909	-90.002	117.12	839	9.8347e-002
12	129	-7.53	-90.002	149.49	876	7.1045e-002
12	135	-5.0197	-90.002	146.51	876	7.1429e-002
12	130	-6.6575	-90.002	146.08	876	6.8832e-002
13	66	-21.126	-90.002	134.77	880	3.8093e-002
13	59	-22.444	-90.002	134.49	880	3.6021e-002
13	60	-22.067	-90.002	133.15	880	3.5194e-002
14	196	12.174	-90.002	92.983	911	4.2574e-002
14	191	10.051	-90.002	89.339	911	3.6212e-002
14	189	9.2434	-90.002	90.571	911	3.6293e-002
14	194	11.136	-90.002	94.105	911	4.2241e-002
15	185	7.8012	-90.002	85.484	911	2.9457e-002
15	191	10.051	-90.002	89.339	911	3.6212e-002
15	189	9.2434	-90.002	90.571	911	3.6293e-002
15	180	7.202	-90.002	86.783	911	2.9882e-002
16	96	-14.944	-90.002	91.296	917	3.6679e-003
16	94	-16.021	-90.002	90.083	917	9.9483e-004
16	101	-14.615	-90.002	89.219	917	2.113e-003
17	159	0.73719	-90.002	90.924	937	2.5008e-002
17	168	3.3289	-90.002	88.209	937	2.5951e-002
17	170	4.8072	-90.002	89.82	937	2.9522e-002
17	164	2.6704	-90.002	92.534	937	2.9208e-002
18	173	6.1614	-90.002	85.302	937	2.704e-002
18	168	3.3289	-90.002	88.209	937	2.5951e-002
18	170	4.8072	-90.002	89.82	937	2.9522e-002
18	180	7.202	-90.002	86.783	937	2.9882e-002
19	173	6.1614	-90.002	85.302	969	2.704e-002
19	185	7.8012	-90.002	85.484	969	2.9457e-002
19	180	7.202	-90.002	86.783	969	2.9882e-002
20	255	26.603	-90.002	95.154	990	6.4025e-002
20	266	27.785	-90.002	96.305	990	6.6686e-002
20	252	25.972	-90.002	96.176	990	6.4142e-002
21	251	25.873	-90.002	133.71	1005	9.9502e-002
21	254	26.449	-90.002	134.72	1005	0.10124
21	249	25.239	-90.002	134.65	1005	9.9581e-002
22	97	-14.844	-90.002	142.26	1039	5.4087e-002
22	100	-14.667	-90.002	141.83	1039	5.3902e-002
22	104	-14.262	-90.002	142.14	1039	5.4755e-002
23	60	-22.067	-90.002	133.15	1042	3.5194e-002
23	30	-26.321	-90.002	130.95	1042	2.7156e-002
23	34	-26.16	-90.002	128.54	1042	2.4957e-002
23	46	-24.131	-90.002	128.47	1042	2.7664e-002
24	9	-30.45	-90.002	128.78	1042	1.9317e-002
24	30	-26.321	-90.002	130.95	1042	2.7156e-002
24	34	-26.16	-90.002	128.54	1042	2.4957e-002
24	20	-27.847	-90.002	126.17	1042	2.0262e-002
25	41	-25.207	-90.002	123.54	1042	2.1243e-002
25	46	-24.131	-90.002	128.47	1042	2.7664e-002
25	34	-26.16	-90.002	128.54	1042	2.4957e-002
25	20	-27.847	-90.002	126.17	1042	2.0262e-002
26	45	-24.224	-90.002	110.6	1054	9.6968e-003
26	22	-27.554	-90.002	108.97	1054	3.4784e-003
26	13	-29.544	-90.002	111.72	1054	3.4653e-003
26	15	-28.737	-90.002	114.01	1054	6.8534e-003
27	7	-30.589	-90.002	107.48	1054	-2.194e-003
27	22	-27.554	-90.002	108.97	1054	3.4784e-003
27	13	-29.544	-90.002	111.72	1054	3.4653e-003
27	3	-32.083	-90.002	112.2	1054	4.3637e-004
28	1	-32.842	-90.002	117.1	1054	4.2884e-003
28	15	-28.737	-90.002	114.01	1054	6.8534e-003
28	13	-29.544	-90.002	111.72	1054	3.4653e-003
28	3	-32.083	-90.002	112.2	1054	4.3637e-004
29	130	-6.6575	-90.002	146.08	1057	6.8832e-002
29	129	-7.53	-90.002	149.49	1057	7.1045e-002
29	117	-10.195	-90.002	146.17	1057	6.4203e-002
29	116	-10.495	-90.002	144.48	1057	6.2128e-002
30	110	-12.092	-90.002	143.49	1057	5.9003e-002
30	117	-10.195	-90.002	146.17	1057	6.4203e-002
30	116	-10.495	-90.002	144.48	1057	6.2128e-002
31	28	-26.974	-90.002	132.31	1072	2.7633e-002
31	59	-22.444	-90.002	134.49	1072	3.6021e-002
31	43	-24.88	-90.002	136.84	1072	3.5048e-002
31	25	-27.225	-90.002	134.67	1072	2.9662e-002
32	11	-29.679	-90.002	134.8	1072	2.6441e-002
32	6	-31.401	-90.002	130.16	1072	1.9404e-002
32	28	-26.974	-90.002	132.31	1072	2.7633e-002
32	25	-27.225	-90.002	134.67	1072	2.9662e-002
33	43	-24.88	-90.002	136.84	1072	3.5048e-002
33	24	-27.268	-90.002	139.13	1072	3.4098e-002
33	11	-29.679	-90.002	134.8	1072	2.6441e-002
33	25	-27.225	-90.002	134.67	1072	2.9662e-002
34	201	13.107	-90.002	149.08	1102	9.7806e-002
34	209	14.791	-90.002	144.3	1102	9.529e-002
34	199	12.662	-90.002	145.36	1102	9.3552e-002
35	299	32.942	-90.002	112.85	1127	8.9062e-002
35	274	29.405	-90.002	110.41	1127	8.2066e-002
35	291	31.665	-90.002	108.26	1127	8.3057e-002
35	302	33.464	-90.002	110.57	1127	8.7613e-002
36	311	35.749	-90.002	110.62	1127	9.0703e-002
36	314	36.682	-90.002	115.48	1127	9.6509e-002
36	299	32.942	-90.002	112.85	1127	8.9062e-002
36	302	33.464	-90.002	110.57	1127	8.7613e-002
37	291	31.665	-90.002	108.26	1127	8.3057e-002
37	306	34.084	-90.002	105.95	1127	8.4116e-002
37	311	35.749	-90.002	110.62	1127	9.0703e-002
37	302	33.464	-90.002	110.57	1127	8.7613e-002
38	269	28.361	-90.002	112.15	1129	8.2305e-002
38	292	31.755	-90.002	114.24	1129	8.8782e-002
38	300	32.942	-90.002	112.85	1129	8.9062e-002
38	274	29.405	-90.002	110.41	1129	8.2066e-002
39	310	35.46	-90.002	116.52	1129	9.586e-002
39	292	31.755	-90.002	114.24	1129	8.8782e-002
39	300	32.942	-90.002	112.85	1129	8.9062e-002
39	314	36.682	-90.002	115.48	1129	9.6509e-002
