小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.1105
0	268	-1.0913	-120.	151.9	577	0.11095
0	252	-3.9312	-120.	151.58	577	0.11084
1	288	1.8045	-120.	154.98	577	0.11209
1	267	-1.1343	-120.	154.83	577	0.11179
1	276	-0.11815	-120.	152.95	577	0.11127
2	243	-5.3928	-120.	154.18	577	0.11126
2	248	-4.4252	-120.	152.47	577	0.11099
2	259	-2.4941	-120.	154.68	577	0.11164
3	261	-2.1991	-120.	153.07	577	0.11122
3	252	-3.9312	-120.	151.58	577	0.11084
3	268	-1.0913	-120.	151.9	577	0.11095
4	261	-2.1991	-120.	153.07	577	0.11122
4	268	-1.0913	-120.	151.9	577	0.11095
4	276	-0.11815	-120.	152.95	577	0.11127
5	261	-2.1991	-120.	153.07	577	0.11122
5	276	-0.11815	-120.	152.95	577	0.11127
5	267	-1.1343	-120.	154.83	577	0.11179
6	261	-2.1991	-120.	153.07	577	0.11122
6	267	-1.1343	-120.	154.83	577	0.11179
6	259	-2.4941	-120.	154.68	577	0.11164
7	261	-2.1991	-120.	153.07	577	0.11122
7	259	-2.4941	-120.	154.68	577	0.11164
7	248	-4.4252	-120.	152.47	577	0.11099
8	261	-2.1991	-120.	153.07	577	0.11122
8	248	-4.4252	-120.	152.47	577	0.11099
8	252	-3.9312	-120.	151.58	577	0.11084
9	526	31.866	-120.	131.46	610	0.1031
9	510	30.864	-120.	134.14	610	0.10332
9	479	29.242	-120.	133.19	610	0.1032
10	564	34.544	-120.	132.9	610	0.10324
10	550	33.344	-120.	135.59	610	0.10358
10	522	31.71	-120.	134.63	610	0.1034
11	541	32.873	-120.	132.56	610	0.10318
11	564	34.544	-120.	132.9	610	0.10324
11	522	31.71	-120.	134.63	610	0.1034
12	541	32.873	-120.	132.56	610	0.10318
12	522	31.71	-120.	134.63	610	0.1034
12	510	30.864	-120.	134.14	610	0.10332
13	541	32.873	-120.	132.56	610	0.10318
13	510	30.864	-120.	134.14	610	0.10332
13	526	31.866	-120.	131.46	610	0.1031
14	541	32.873	-120.	132.56	610	0.10318
14	526	31.866	-120.	131.46	610	0.1031
14	546	33.229	-120.	130.57	610	0.10311
15	541	32.873	-120.	132.56	610	0.10318
15	546	33.229	-120.	130.57	610	0.10311
15	567	35.024	-120.	131.62	610	0.10317
