小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.10303
0	268	-1.0913	-120.	151.9	577	0.1031
0	252	-3.9312	-120.	151.58	577	0.10309
1	288	1.8045	-120.	154.98	577	0.10322
1	267	-1.1343	-120.	154.83	577	0.10321
1	276	-0.11815	-120.	152.95	577	0.10314
2	243	-5.3928	-120.	154.18	577	0.10317
2	248	-4.4252	-120.	152.47	577	0.10312
2	259	-2.4941	-120.	154.68	577	0.1032
3	261	-2.1991	-120.	153.07	577	0.10314
3	252	-3.9312	-120.	151.58	577	0.10309
3	268	-1.0913	-120.	151.9	577	0.1031
4	261	-2.1991	-120.	153.07	577	0.10314
4	268	-1.0913	-120.	151.9	577	0.1031
4	276	-0.11815	-120.	152.95	577	0.10314
5	261	-2.1991	-120.	153.07	577	0.10314
5	276	-0.11815	-120.	152.95	577	0.10314
5	267	-1.1343	-120.	154.83	577	0.10321
6	261	-2.1991	-120.	153.07	577	0.10314
6	267	-1.1343	-120.	154.83	577	0.10321
6	259	-2.4941	-120.	154.68	577	0.1032
7	261	-2.1991	-120.	153.07	577	0.10314
7	259	-2.4941	-120.	154.68	577	0.1032
7	248	-4.4252	-120.	152.47	577	0.10312
8	261	-2.1991	-120.	153.07	577	0.10314
8	248	-4.4252	-120.	152.47	577	0.10312
8	252	-3.9312	-120.	151.58	577	0.10309
9	526	31.866	-120.	131.46	610	0.10303
9	510	30.864	-120.	134.14	610	0.10296
9	479	29.242	-120.	133.19	610	0.10298
10	564	34.544	-120.	132.9	610	0.10299
10	550	33.344	-120.	135.59	610	0.10293
10	522	31.71	-120.	134.63	610	0.10295
11	541	32.873	-120.	132.56	610	0.103
11	564	34.544	-120.	132.9	610	0.10299
11	522	31.71	-120.	134.63	610	0.10295
12	541	32.873	-120.	132.56	610	0.103
12	522	31.71	-120.	134.63	610	0.10295
12	510	30.864	-120.	134.14	610	0.10296
13	541	32.873	-120.	132.56	610	0.103
13	510	30.864	-120.	134.14	610	0.10296
13	526	31.866	-120.	131.46	610	0.10303
14	541	32.873	-120.	132.56	610	0.103
14	526	31.866	-120.	131.46	610	0.10303
14	546	33.229	-120.	130.57	610	0.10306
15	541	32.873	-120.	132.56	610	0.103
15	546	33.229	-120.	130.57	610	0.10306
15	567	35.024	-120.	131.62	610	0.10303
16	541	32.873	-120.	132.56	610	0.103
16	567	35.024	-120.	131.62	610	0.10303
16	564	34.544	-120.	132.9	610	0.10299
17	572	35.883	-120.	128.81	610	0.10312
17	567	35.024	-120.	131.62	610	0.10303
17	546	33.229	-120.	130.57	610	0.10306
18	109	-23.556	-120.	106.6	619	0.10426
18	124	-22.151	-120.	106.97	619	0.10425
18	98	-24.934	-120.	108.56	619	0.1042
19	109	-23.556	-120.	106.6	619	0.10426
19	98	-24.934	-120.	108.56	619	0.1042
19	83	-25.781	-120.	108.08	619	0.10421
20	109	-23.556	-120.	106.6	619	0.10426
20	83	-25.781	-120.	108.08	619	0.10421
20	104	-24.368	-120.	105.63	619	0.10429
21	109	-23.556	-120.	106.6	619	0.10426
21	104	-24.368	-120.	105.63	619	0.10429
21	117	-22.763	-120.	104.8	619	0.10431
22	109	-23.556	-120.	106.6	619	0.10426
22	117	-22.763	-120.	104.8	619	0.10431
22	137	-21.34	-120.	105.57	619	0.10429
23	109	-23.556	-120.	106.6	619	0.10426
23	137	-21.34	-120.	105.57	619	0.10429
23	124	-22.151	-120.	106.97	619	0.10425
24	104	-24.368	-120.	105.63	619	0.10429
24	83	-25.781	-120.	108.08	619	0.10421
24	55	-27.388	-120.	107.17	619	0.10424
25	124	-22.151	-120.	106.97	619	0.10425
25	112	-23.336	-120.	109.46	619	0.10416
25	98	-24.934	-120.	108.56	619	0.1042
26	137	-21.34	-120.	105.57	619	0.10429
26	117	-22.763	-120.	104.8	619	0.10431
26	151	-19.781	-120.	103.3	619	0.10435
27	153	-19.369	-120.	98.573	622	0.1044
27	139	-21.019	-120.	97.611	622	0.1044
27	155	-18.865	-120.	95.735	622	0.10439
28	110	-23.545	-120.	96.143	622	0.10439
28	134	-21.451	-120.	94.077	622	0.10437
28	126	-21.878	-120.	97.108	622	0.1044
29	165	-18.085	-120.	91.387	622	0.10431
29	161	-18.611	-120.	94.262	622	0.10437
29	144	-20.419	-120.	93.178	622	0.10436
30	145	-20.374	-120.	95.329	622	0.10438
30	155	-18.865	-120.	95.735	622	0.10439
30	139	-21.019	-120.	97.611	622	0.1044
31	145	-20.374	-120.	95.329	622	0.10438
31	139	-21.019	-120.	97.611	622	0.1044
31	126	-21.878	-120.	97.108	622	0.1044
32	145	-20.374	-120.	95.329	622	0.10438
32	126	-21.878	-120.	97.108	622	0.1044
32	134	-21.451	-120.	94.077	622	0.10437
33	145	-20.374	-120.	95.329	622	0.10438
33	134	-21.451	-120.	94.077	622	0.10437
33	144	-20.419	-120.	93.178	622	0.10436
34	145	-20.374	-120.	95.329	622	0.10438
34	144	-20.419	-120.	93.178	622	0.10436
34	161	-18.611	-120.	94.262	622	0.10437
35	145	-20.374	-120.	95.329	622	0.10438
35	161	-18.611	-120.	94.262	622	0.10437
35	155	-18.865	-120.	95.735	622	0.10439
36	285	1.3031	-120.	89.681	635	0.10424
36	275	-0.15357	-120.	92.615	635	0.10436
36	300	4.2195	-120.	92.615	635	0.10436
37	80	-26.056	-120.	108.78	712	0.10419
37	97	-24.934	-120.	108.56	712	0.1042
37	82	-25.781	-120.	108.08	712	0.10421
38	43	-28.173	-120.	109.18	712	0.10417
38	23	-29.748	-120.	110.74	712	0.10411
38	7	-31.417	-120.	109.78	712	0.10415
39	43	-28.173	-120.	109.18	712	0.10417
39	7	-31.417	-120.	109.78	712	0.10415
39	55	-27.388	-120.	107.17	712	0.10424
40	43	-28.173	-120.	109.18	712	0.10417
40	55	-27.388	-120.	107.17	712	0.10424
40	82	-25.781	-120.	108.08	712	0.10421
41	43	-28.173	-120.	109.18	712	0.10417
41	82	-25.781	-120.	108.08	712	0.10421
41	80	-26.056	-120.	108.78	712	0.10419
42	43	-28.173	-120.	109.18	712	0.10417
42	80	-26.056	-120.	108.78	712	0.10419
42	36	-28.65	-120.	110.53	712	0.10412
43	43	-28.173	-120.	109.18	712	0.10417
43	36	-28.65	-120.	110.53	712	0.10412
43	23	-29.748	-120.	110.74	712	0.10411
44	32	-28.882	-120.	111.23	712	0.1041
44	36	-28.65	-120.	110.53	712	0.10412
44	23	-29.748	-120.	110.74	712	0.10411
45	68	-26.514	-120.	110.12	712	0.10414
45	61	-27.224	-120.	112.18	712	0.10406
45	112	-23.336	-120.	109.46	712	0.10416
46	68	-26.514	-120.	110.12	712	0.10414
46	112	-23.336	-120.	109.46	712	0.10416
46	97	-24.934	-120.	108.56	712	0.1042
47	68	-26.514	-120.	110.12	712	0.10414
47	97	-24.934	-120.	108.56	712	0.1042
47	80	-26.056	-120.	108.78	712	0.10419
48	68	-26.514	-120.	110.12	712	0.10414
48	80	-26.056	-120.	108.78	712	0.10419
48	36	-28.65	-120.	110.53	712	0.10412
49	68	-26.514	-120.	110.12	712	0.10414
49	36	-28.65	-120.	110.53	712	0.10412
49	32	-28.882	-120.	111.23	712	0.1041
50	68	-26.514	-120.	110.12	712	0.10414
50	32	-28.882	-120.	111.23	712	0.1041
50	61	-27.224	-120.	112.18	712	0.10406
51	241	-5.7764	-120.	90.758	716	0.10428
51	235	-6.5008	-120.	90.968	716	0.10429
51	237	-6.2516	-120.	91.919	716	0.10432
52	225	-8.3372	-120.	89.613	716	0.10424
52	223	-8.5933	-120.	88.683	716	0.1042
52	220	-9.0374	-120.	89.857	716	0.10425
53	227	-7.8565	-120.	91.427	716	0.1043
53	237	-6.2516	-120.	91.919	716	0.10432
53	231	-7.1082	-120.	94.093	716	0.10439
54	227	-7.8565	-120.	91.427	716	0.1043
54	231	-7.1082	-120.	94.093	716	0.10439
54	214	-9.904	-120.	92.112	716	0.10432
55	227	-7.8565	-120.	91.427	716	0.1043
55	214	-9.904	-120.	92.112	716	0.10432
55	220	-9.0374	-120.	89.857	716	0.10425
56	227	-7.8565	-120.	91.427	716	0.1043
56	220	-9.0374	-120.	89.857	716	0.10425
56	225	-8.3372	-120.	89.613	716	0.10424
57	227	-7.8565	-120.	91.427	716	0.1043
57	225	-8.3372	-120.	89.613	716	0.10424
57	235	-6.5008	-120.	90.968	716	0.10429
58	227	-7.8565	-120.	91.427	716	0.1043
58	235	-6.5008	-120.	90.968	716	0.10429
58	237	-6.2516	-120.	91.919	716	0.10432
59	232	-6.9679	-120.	89.165	716	0.10422
59	223	-8.5933	-120.	88.683	716	0.1042
59	228	-7.7041	-120.	86.405	716	0.10411
60	232	-6.9679	-120.	89.165	716	0.10422
60	228	-7.7041	-120.	86.405	716	0.10411
60	245	-4.8957	-120.	88.564	716	0.10419
61	232	-6.9679	-120.	89.165	716	0.10422
61	245	-4.8957	-120.	88.564	716	0.10419
61	241	-5.7764	-120.	90.758	716	0.10428
62	232	-6.9679	-120.	89.165	716	0.10422
62	241	-5.7764	-120.	90.758	716	0.10428
62	235	-6.5008	-120.	90.968	716	0.10429
63	232	-6.9679	-120.	89.165	716	0.10422
63	235	-6.5008	-120.	90.968	716	0.10429
63	225	-8.3372	-120.	89.613	716	0.10424
64	232	-6.9679	-120.	89.165	716	0.10422
64	225	-8.3372	-120.	89.613	716	0.10424
64	223	-8.5933	-120.	88.683	716	0.1042
65	177	-15.833	-120.	140.87	735	0.10295
65	169	-17.251	-120.	143.32	735	0.10295
65	197	-12.295	-120.	143.44	735	0.10293
66	1	-32.805	-120.	116.88	751	0.10385
66	0	-32.924	-120.	121.19	751	0.10365
66	16	-30.093	-120.	118.32	751	0.10378
67	226	-8.113	-120.	150.47	765	0.10305
67	218	-9.54	-120.	153.01	765	0.10312
67	243	-5.3928	-120.	154.18	765	0.10317
68	250	-4.0658	-120.	91.691	802	0.10432
