小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.11098
0	268	-1.0913	-120.	151.9	577	0.11126
0	252	-3.9312	-120.	151.58	577	0.11119
1	288	1.8045	-120.	154.98	577	0.11207
1	267	-1.1343	-120.	154.83	577	0.11184
1	276	-0.11815	-120.	152.95	577	0.11149
2	243	-5.3928	-120.	154.18	577	0.11144
2	248	-4.4252	-120.	152.47	577	0.11128
2	259	-2.4941	-120.	154.68	577	0.11172
3	261	-2.1991	-120.	153.07	577	0.11145
3	252	-3.9312	-120.	151.58	577	0.11119
3	268	-1.0913	-120.	151.9	577	0.11126
4	261	-2.1991	-120.	153.07	577	0.11145
4	268	-1.0913	-120.	151.9	577	0.11126
4	276	-0.11815	-120.	152.95	577	0.11149
5	261	-2.1991	-120.	153.07	577	0.11145
5	276	-0.11815	-120.	152.95	577	0.11149
5	267	-1.1343	-120.	154.83	577	0.11184
6	261	-2.1991	-120.	153.07	577	0.11145
6	267	-1.1343	-120.	154.83	577	0.11184
6	259	-2.4941	-120.	154.68	577	0.11172
7	261	-2.1991	-120.	153.07	577	0.11145
7	259	-2.4941	-120.	154.68	577	0.11172
7	248	-4.4252	-120.	152.47	577	0.11128
8	261	-2.1991	-120.	153.07	577	0.11145
8	248	-4.4252	-120.	152.47	577	0.11128
8	252	-3.9312	-120.	151.58	577	0.11119
9	526	31.866	-120.	131.46	610	0.10502
9	510	30.864	-120.	134.14	610	0.10524
9	479	29.242	-120.	133.19	610	0.10513
10	564	34.544	-120.	132.9	610	0.10515
10	550	33.344	-120.	135.59	610	0.10547
10	522	31.71	-120.	134.63	610	0.10531
11	541	32.873	-120.	132.56	610	0.1051
11	564	34.544	-120.	132.9	610	0.10515
11	522	31.71	-120.	134.63	610	0.10531
12	541	32.873	-120.	132.56	610	0.1051
12	522	31.71	-120.	134.63	610	0.10531
12	510	30.864	-120.	134.14	610	0.10524
13	541	32.873	-120.	132.56	610	0.1051
13	510	30.864	-120.	134.14	610	0.10524
13	526	31.866	-120.	131.46	610	0.10502
14	541	32.873	-120.	132.56	610	0.1051
14	526	31.866	-120.	131.46	610	0.10502
14	546	33.229	-120.	130.57	610	0.10501
15	541	32.873	-120.	132.56	610	0.1051
15	546	33.229	-120.	130.57	610	0.10501
15	567	35.024	-120.	131.62	610	0.10507
16	541	32.873	-120.	132.56	610	0.1051
16	567	35.024	-120.	131.62	610	0.10507
16	564	34.544	-120.	132.9	610	0.10515
17	572	35.883	-120.	128.81	610	0.10507
17	567	35.024	-120.	131.62	610	0.10507
17	546	33.229	-120.	130.57	610	0.10501
18	109	-23.556	-120.	106.6	619	0.12369
18	124	-22.151	-120.	106.97	619	0.1237
18	98	-24.934	-120.	108.56	619	0.12381
19	109	-23.556	-120.	106.6	619	0.12369
19	98	-24.934	-120.	108.56	619	0.12381
19	83	-25.781	-120.	108.08	619	0.1238
20	109	-23.556	-120.	106.6	619	0.12369
20	83	-25.781	-120.	108.08	619	0.1238
20	104	-24.368	-120.	105.63	619	0.1236
21	109	-23.556	-120.	106.6	619	0.12369
21	104	-24.368	-120.	105.63	619	0.1236
21	117	-22.763	-120.	104.8	619	0.12348
22	109	-23.556	-120.	106.6	619	0.12369
22	117	-22.763	-120.	104.8	619	0.12348
22	137	-21.34	-120.	105.57	619	0.12358
23	109	-23.556	-120.	106.6	619	0.12369
23	137	-21.34	-120.	105.57	619	0.12358
23	124	-22.151	-120.	106.97	619	0.1237
24	104	-24.368	-120.	105.63	619	0.1236
24	83	-25.781	-120.	108.08	619	0.1238
24	55	-27.388	-120.	107.17	619	0.12374
25	124	-22.151	-120.	106.97	619	0.1237
25	112	-23.336	-120.	109.46	619	0.1238
25	98	-24.934	-120.	108.56	619	0.12381
26	137	-21.34	-120.	105.57	619	0.12358
26	117	-22.763	-120.	104.8	619	0.12348
26	151	-19.781	-120.	103.3	619	0.12323
27	153	-19.369	-120.	98.573	622	0.12192
27	139	-21.019	-120.	97.611	622	0.1216
27	155	-18.865	-120.	95.735	622	0.12086
28	110	-23.545	-120.	96.143	622	0.12108
28	134	-21.451	-120.	94.077	622	0.12023
28	126	-21.878	-120.	97.108	622	0.12142
29	165	-18.085	-120.	91.387	622	0.11899
29	161	-18.611	-120.	94.262	622	0.12026
29	144	-20.419	-120.	93.178	622	0.11983
30	145	-20.374	-120.	95.329	622	0.12072
30	155	-18.865	-120.	95.735	622	0.12086
30	139	-21.019	-120.	97.611	622	0.1216
31	145	-20.374	-120.	95.329	622	0.12072
31	139	-21.019	-120.	97.611	622	0.1216
31	126	-21.878	-120.	97.108	622	0.12142
32	145	-20.374	-120.	95.329	622	0.12072
32	126	-21.878	-120.	97.108	622	0.12142
32	134	-21.451	-120.	94.077	622	0.12023
33	145	-20.374	-120.	95.329	622	0.12072
33	134	-21.451	-120.	94.077	622	0.12023
33	144	-20.419	-120.	93.178	622	0.11983
34	145	-20.374	-120.	95.329	622	0.12072
34	144	-20.419	-120.	93.178	622	0.11983
34	161	-18.611	-120.	94.262	622	0.12026
35	145	-20.374	-120.	95.329	622	0.12072
35	161	-18.611	-120.	94.262	622	0.12026
35	155	-18.865	-120.	95.735	622	0.12086
36	285	1.3031	-120.	89.681	635	0.11795
36	275	-0.15357	-120.	92.615	635	0.11894
36	300	4.2195	-120.	92.615	635	0.11843
37	80	-26.056	-120.	108.78	712	0.12383
37	97	-24.934	-120.	108.56	712	0.12381
37	82	-25.781	-120.	108.08	712	0.1238
38	43	-28.173	-120.	109.18	712	0.12383
38	23	-29.748	-120.	110.74	712	0.1238
38	7	-31.417	-120.	109.78	712	0.12378
39	43	-28.173	-120.	109.18	712	0.12383
39	7	-31.417	-120.	109.78	712	0.12378
39	55	-27.388	-120.	107.17	712	0.12374
40	43	-28.173	-120.	109.18	712	0.12383
40	55	-27.388	-120.	107.17	712	0.12374
40	82	-25.781	-120.	108.08	712	0.1238
41	43	-28.173	-120.	109.18	712	0.12383
41	82	-25.781	-120.	108.08	712	0.1238
41	80	-26.056	-120.	108.78	712	0.12383
42	43	-28.173	-120.	109.18	712	0.12383
42	80	-26.056	-120.	108.78	712	0.12383
42	36	-28.65	-120.	110.53	712	0.12382
43	43	-28.173	-120.	109.18	712	0.12383
43	36	-28.65	-120.	110.53	712	0.12382
43	23	-29.748	-120.	110.74	712	0.1238
44	32	-28.882	-120.	111.23	712	0.12379
44	36	-28.65	-120.	110.53	712	0.12382
44	23	-29.748	-120.	110.74	712	0.1238
45	68	-26.514	-120.	110.12	712	0.12383
45	61	-27.224	-120.	112.18	712	0.12373
45	112	-23.336	-120.	109.46	712	0.1238
46	68	-26.514	-120.	110.12	712	0.12383
46	112	-23.336	-120.	109.46	712	0.1238
46	97	-24.934	-120.	108.56	712	0.12381
47	68	-26.514	-120.	110.12	712	0.12383
47	97	-24.934	-120.	108.56	712	0.12381
47	80	-26.056	-120.	108.78	712	0.12383
48	68	-26.514	-120.	110.12	712	0.12383
48	80	-26.056	-120.	108.78	712	0.12383
48	36	-28.65	-120.	110.53	712	0.12382
49	68	-26.514	-120.	110.12	712	0.12383
49	36	-28.65	-120.	110.53	712	0.12382
49	32	-28.882	-120.	111.23	712	0.12379
50	68	-26.514	-120.	110.12	712	0.12383
50	32	-28.882	-120.	111.23	712	0.12379
50	61	-27.224	-120.	112.18	712	0.12373
51	241	-5.7764	-120.	90.758	716	0.11856
51	235	-6.5008	-120.	90.968	716	0.11866
51	237	-6.2516	-120.	91.919	716	0.11906
52	225	-8.3372	-120.	89.613	716	0.1181
52	223	-8.5933	-120.	88.683	716	0.1177
52	220	-9.0374	-120.	89.857	716	0.1182
53	227	-7.8565	-120.	91.427	716	0.11888
53	237	-6.2516	-120.	91.919	716	0.11906
53	231	-7.1082	-120.	94.093	716	0.12004
54	227	-7.8565	-120.	91.427	716	0.11888
54	231	-7.1082	-120.	94.093	716	0.12004
54	214	-9.904	-120.	92.112	716	0.11922
55	227	-7.8565	-120.	91.427	716	0.11888
55	214	-9.904	-120.	92.112	716	0.11922
55	220	-9.0374	-120.	89.857	716	0.1182
56	227	-7.8565	-120.	91.427	716	0.11888
56	220	-9.0374	-120.	89.857	716	0.1182
56	225	-8.3372	-120.	89.613	716	0.1181
57	227	-7.8565	-120.	91.427	716	0.11888
57	225	-8.3372	-120.	89.613	716	0.1181
57	235	-6.5008	-120.	90.968	716	0.11866
58	227	-7.8565	-120.	91.427	716	0.11888
58	235	-6.5008	-120.	90.968	716	0.11866
58	237	-6.2516	-120.	91.919	716	0.11906
59	232	-6.9679	-120.	89.165	716	0.11791
59	223	-8.5933	-120.	88.683	716	0.1177
59	228	-7.7041	-120.	86.405	716	0.11676
60	232	-6.9679	-120.	89.165	716	0.11791
60	228	-7.7041	-120.	86.405	716	0.11676
60	245	-4.8957	-120.	88.564	716	0.11766
61	232	-6.9679	-120.	89.165	716	0.11791
61	245	-4.8957	-120.	88.564	716	0.11766
61	241	-5.7764	-120.	90.758	716	0.11856
62	232	-6.9679	-120.	89.165	716	0.11791
62	241	-5.7764	-120.	90.758	716	0.11856
62	235	-6.5008	-120.	90.968	716	0.11866
63	232	-6.9679	-120.	89.165	716	0.11791
63	235	-6.5008	-120.	90.968	716	0.11866
63	225	-8.3372	-120.	89.613	716	0.1181
64	232	-6.9679	-120.	89.165	716	0.11791
64	225	-8.3372	-120.	89.613	716	0.1181
64	223	-8.5933	-120.	88.683	716	0.1177
65	177	-15.833	-120.	140.87	735	0.11327
65	169	-17.251	-120.	143.32	735	0.11246
65	197	-12.295	-120.	143.44	735	0.11217
66	1	-32.805	-120.	116.88	751	0.12296
66	0	-32.924	-120.	121.19	751	0.12181
66	16	-30.093	-120.	118.32	751	0.12269
67	226	-8.113	-120.	150.47	765	0.11108
67	218	-9.54	-120.	153.01	765	0.11106
67	243	-5.3928	-120.	154.18	765	0.11144
68	250	-4.0658	-120.	91.691	802	0.11889
68	263	-2.0045	-120.	91.016	802	0.11852
68	257	-2.8829	-120.	92.974	802	0.11931
69	250	-4.0658	-120.	91.691	802	0.11889
69	257	-2.8829	-120.	92.974	802	0.11931
69	247	-4.4686	-120.	93.311	802	0.11956
70	250	-4.0658	-120.	91.691	802	0.11889
70	247	-4.4686	-120.	93.311	802	0.11956
70	238	-6.2516	-120.	91.919	802	0.11906
71	250	-4.0658	-120.	91.691	802	0.11889
71	238	-6.2516	-120.	91.919	802	0.11906
71	242	-5.7764	-120.	90.758	802	0.11856
72	250	-4.0658	-120.	91.691	802	0.11889
72	242	-5.7764	-120.	90.758	802	0.11856
72	254	-3.011	-120.	90.17	802	0.11825
73	250	-4.0658	-120.	91.691	802	0.11889
73	254	-3.011	-120.	90.17	802	0.11825
73	263	-2.0045	-120.	91.016	802	0.11852
74	238	-6.2516	-120.	91.919	802	0.11906
74	247	-4.4686	-120.	93.311	802	0.11956
74	231	-7.1082	-120.	94.093	802	0.12004
75	263	-2.0045	-120.	91.016	802	0.11852
75	275	-0.15357	-120.	92.615	802	0.11894
75	257	-2.8829	-120.	92.974	802	0.11931
76	254	-3.011	-120.	90.17	802	0.11825
76	242	-5.7764	-120.	90.758	802	0.11856
76	245	-4.8957	-120.	88.564	802	0.11766
77	353	12.589	-120.	91.638	810	0.11764
77	343	11.174	-120.	94.093	810	0.11759
77	365	15.169	-120.	95.872	810	0.11685
78	427	22.928	-120.	139.99	840	0.1065
78	413	21.536	-120.	141.87	840	0.10711
78	420	21.895	-120.	138.97	840	0.10619
79	427	22.928	-120.	139.99	840	0.1065
79	420	21.895	-120.	138.97	840	0.10619
79	429	22.98	-120.	137.77	840	0.10589
80	427	22.928	-120.	139.99	840	0.1065
80	429	22.98	-120.	137.77	840	0.10589
80	437	24.441	-120.	138.64	840	0.10613
81	427	22.928	-120.	139.99	840	0.1065
81	437	24.441	-120.	138.64	840	0.10613
81	435	24.303	-120.	140.3	840	0.1066
82	427	22.928	-120.	139.99	840	0.1065
82	435	24.303	-120.	140.3	840	0.1066
82	424	22.411	-120.	142.4	840	0.10731
83	427	22.928	-120.	139.99	840	0.1065
83	424	22.411	-120.	142.4	840	0.10731
83	413	21.536	-120.	141.87	840	0.10711
84	437	24.441	-120.	138.64	840	0.10613
84	429	22.98	-120.	137.77	840	0.10589
84	439	24.656	-120.	135.59	840	0.10545
85	413	21.536	-120.	141.87	840	0.10711
85	399	19.899	-120.	140.87	840	0.10674
85	420	21.895	-120.	138.97	840	0.10619
86	424	22.411	-120.	142.4	840	0.10731
86	435	24.303	-120.	140.3	840	0.1066
86	434	24.064	-120.	143.4	840	0.10767
87	240	-5.7995	-120.	146.33	842	0.11102
87	256	-2.9777	-120.	149.89	842	0.11098
87	265	-1.522	-120.	147.24	842	0.11052
88	35	-28.656	-120.	129.72	857	0.11851
88	6	-31.929	-120.	128.36	857	0.1191
88	10	-30.643	-120.	132.48	857	0.11725
89	152	-19.63	-120.	147.46	858	0.11129
89	175	-16.089	-120.	149.92	858	0.11092
89	181	-14.63	-120.	147.4	858	0.11138
90	214	-9.904	-120.	92.112	861	0.11922
90	206	-11.103	-120.	95.872	861	0.1209
90	231	-7.1082	-120.	94.093	861	0.12004
91	56	-27.376	-120.	127.13	865	0.11964
91	63	-27.196	-120.	127.86	865	0.11933
91	70	-26.429	-120.	126.87	865	0.11974
92	31	-29.171	-120.	127.62	865	0.11944
92	6	-31.929	-120.	128.36	865	0.1191
92	35	-28.656	-120.	129.72	865	0.11851
93	31	-29.171	-120.	127.62	865	0.11944
93	35	-28.656	-120.	129.72	865	0.11851
93	63	-27.196	-120.	127.86	865	0.11933
94	31	-29.171	-120.	127.62	865	0.11944
94	63	-27.196	-120.	127.86	865	0.11933
94	56	-27.376	-120.	127.13	865	0.11964
95	31	-29.171	-120.	127.62	865	0.11944
95	56	-27.376	-120.	127.13	865	0.11964
95	28	-29.468	-120.	126.21	865	0.12003
96	31	-29.171	-120.	127.62	865	0.11944
96	28	-29.468	-120.	126.21	865	0.12003
96	15	-30.401	-120.	126.46	865	0.11992
97	31	-29.171	-120.	127.62	865	0.11944
97	15	-30.401	-120.	126.46	865	0.11992
97	6	-31.929	-120.	128.36	865	0.1191
98	52	-27.657	-120.	125.72	865	0.12022
98	44	-28.087	-120.	123.61	865	0.12104
98	96	-24.974	-120.	125.04	865	0.12045
99	52	-27.657	-120.	125.72	865	0.12022
99	96	-24.974	-120.	125.04	865	0.12045
99	70	-26.429	-120.	126.87	865	0.11974
100	52	-27.657	-120.	125.72	865	0.12022
100	70	-26.429	-120.	126.87	865	0.11974
100	56	-27.376	-120.	127.13	865	0.11964
101	52	-27.657	-120.	125.72	865	0.12022
101	56	-27.376	-120.	127.13	865	0.11964
101	28	-29.468	-120.	126.21	865	0.12003
102	52	-27.657	-120.	125.72	865	0.12022
102	28	-29.468	-120.	126.21	865	0.12003
102	25	-29.607	-120.	125.48	865	0.12032
103	52	-27.657	-120.	125.72	865	0.12022
103	25	-29.607	-120.	125.48	865	0.12032
103	44	-28.087	-120.	123.61	865	0.12104
104	28	-29.468	-120.	126.21	865	0.12003
104	25	-29.607	-120.	125.48	865	0.12032
104	15	-30.401	-120.	126.46	865	0.11992
105	44	-28.087	-120.	123.61	867	0.12104
105	24	-29.607	-120.	125.48	867	0.12032
105	19	-29.999	-120.	122.65	867	0.12138
106	6	-31.929	-120.	128.36	867	0.1191
106	3	-32.513	-120.	125.48	867	0.1203
106	14	-30.401	-120.	126.46	867	0.11992
107	0	-32.924	-120.	121.19	867	0.12181
107	9	-30.996	-120.	122.16	867	0.12154
107	2	-32.701	-120.	124.13	867	0.12081
108	8	-31.036	-120.	124.39	867	0.12074
108	19	-29.999	-120.	122.65	867	0.12138
108	24	-29.607	-120.	125.48	867	0.12032
109	8	-31.036	-120.	124.39	867	0.12074
109	24	-29.607	-120.	125.48	867	0.12032
109	14	-30.401	-120.	126.46	867	0.11992
110	8	-31.036	-120.	124.39	867	0.12074
110	14	-30.401	-120.	126.46	867	0.11992
110	3	-32.513	-120.	125.48	867	0.1203
111	8	-31.036	-120.	124.39	867	0.12074
111	3	-32.513	-120.	125.48	867	0.1203
111	2	-32.701	-120.	124.13	867	0.12081
112	8	-31.036	-120.	124.39	867	0.12074
112	2	-32.701	-120.	124.13	867	0.12081
112	9	-30.996	-120.	122.16	867	0.12154
113	8	-31.036	-120.	124.39	867	0.12074
113	9	-30.996	-120.	122.16	867	0.12154
113	19	-29.999	-120.	122.65	867	0.12138
114	204	-11.69	-120.	149.52	879	0.1111
114	208	-10.796	-120.	149.39	879	0.11111
114	199	-12.084	-120.	148.78	879	0.11117
115	207	-10.848	-120.	150.93	879	0.11102
115	218	-9.54	-120.	153.01	879	0.11106
115	226	-8.113	-120.	150.47	879	0.11108
116	207	-10.848	-120.	150.93	879	0.11102
116	226	-8.113	-120.	150.47	879	0.11108
116	208	-10.796	-120.	149.39	879	0.11111
117	207	-10.848	-120.	150.93	879	0.11102
117	208	-10.796	-120.	149.39	879	0.11111
117	204	-11.69	-120.	149.52	879	0.1111
118	207	-10.848	-120.	150.93	879	0.11102
118	204	-11.69	-120.	149.52	879	0.1111
118	194	-12.675	-120.	151.25	879	0.11093
119	207	-10.848	-120.	150.93	879	0.11102
119	194	-12.675	-120.	151.25	879	0.11093
119	198	-12.273	-120.	151.92	879	0.11091
120	207	-10.848	-120.	150.93	879	0.11102
120	198	-12.273	-120.	151.92	879	0.11091
120	218	-9.54	-120.	153.01	879	0.11106
121	190	-13.446	-120.	149.7	879	0.11105
121	175	-16.089	-120.	149.92	879	0.11092
121	181	-14.63	-120.	147.4	879	0.11138
122	190	-13.446	-120.	149.7	879	0.11105
122	181	-14.63	-120.	147.4	879	0.11138
122	199	-12.084	-120.	148.78	879	0.11117
123	190	-13.446	-120.	149.7	879	0.11105
123	199	-12.084	-120.	148.78	879	0.11117
123	204	-11.69	-120.	149.52	879	0.1111
124	190	-13.446	-120.	149.7	879	0.11105
124	204	-11.69	-120.	149.52	879	0.1111
124	194	-12.675	-120.	151.25	879	0.11093
125	190	-13.446	-120.	149.7	879	0.11105
125	194	-12.675	-120.	151.25	879	0.11093
125	188	-13.511	-120.	151.33	879	0.11089
126	190	-13.446	-120.	149.7	879	0.11105
126	188	-13.511	-120.	151.33	879	0.11089
126	175	-16.089	-120.	149.92	879	0.11092
127	194	-12.675	-120.	151.25	879	0.11093
127	188	-13.511	-120.	151.33	879	0.11089
127	198	-12.273	-120.	151.92	879	0.11091
128	463	27.448	-120.	103.66	890	0.11326
128	451	26.451	-120.	103.94	890	0.11314
128	464	27.85	-120.	104.3	890	0.11296
129	453	26.629	-120.	102.49	890	0.11381
129	444	25.409	-120.	100.72	890	0.11462
129	432	23.847	-120.	103.3	890	0.11348
130	453	26.629	-120.	102.49	890	0.11381
130	432	23.847	-120.	103.3	890	0.11348
130	451	26.451	-120.	103.94	890	0.11314
131	453	26.629	-120.	102.49	890	0.11381
131	451	26.451	-120.	103.94	890	0.11314
131	463	27.448	-120.	103.66	890	0.11326
132	453	26.629	-120.	102.49	890	0.11381
132	463	27.448	-120.	103.66	890	0.11326
132	471	28.524	-120.	101.95	890	0.11403
133	453	26.629	-120.	102.49	890	0.11381
133	471	28.524	-120.	101.95	890	0.11403
133	467	28.095	-120.	101.35	890	0.1143
134	453	26.629	-120.	102.49	890	0.11381
134	467	28.095	-120.	101.35	890	0.1143
134	444	25.409	-120.	100.72	890	0.11462
135	483	29.334	-120.	103.14	890	0.11348
135	536	32.209	-120.	102.31	890	0.11383
135	499	30.485	-120.	104.97	890	0.11262
136	483	29.334	-120.	103.14	890	0.11348
136	499	30.485	-120.	104.97	890	0.11262
136	464	27.85	-120.	104.3	890	0.11296
137	483	29.334	-120.	103.14	890	0.11348
137	464	27.85	-120.	104.3	890	0.11296
137	463	27.448	-120.	103.66	890	0.11326
138	483	29.334	-120.	103.14	890	0.11348
138	463	27.448	-120.	103.66	890	0.11326
138	471	28.524	-120.	101.95	890	0.11403
139	483	29.334	-120.	103.14	890	0.11348
139	471	28.524	-120.	101.95	890	0.11403
139	490	29.49	-120.	101.66	890	0.11414
140	483	29.334	-120.	103.14	890	0.11348
140	490	29.49	-120.	101.66	890	0.11414
140	536	32.209	-120.	102.31	890	0.11383
141	471	28.524	-120.	101.95	890	0.11403
141	490	29.49	-120.	101.66	890	0.11414
141	467	28.095	-120.	101.35	890	0.1143
142	50	-27.848	-120.	115.7	894	0.12326
142	45	-27.948	-120.	116.45	894	0.12312
142	65	-26.814	-120.	115.45	894	0.1233
143	53	-27.595	-120.	114.29	894	0.12349
143	29	-29.43	-120.	114.03	894	0.12352
143	61	-27.224	-120.	112.18	894	0.12373
144	53	-27.595	-120.	114.29	894	0.12349
144	61	-27.224	-120.	112.18	894	0.12373
144	100	-24.688	-120.	113.62	894	0.12352
145	53	-27.595	-120.	114.29	894	0.12349
145	100	-24.688	-120.	113.62	894	0.12352
145	65	-26.814	-120.	115.45	894	0.1233
146	53	-27.595	-120.	114.29	894	0.12349
146	65	-26.814	-120.	115.45	894	0.1233
146	50	-27.848	-120.	115.7	894	0.12326
147	53	-27.595	-120.	114.29	894	0.12349
147	50	-27.848	-120.	115.7	894	0.12326
147	26	-29.567	-120.	114.76	894	0.12342
148	53	-27.595	-120.	114.29	894	0.12349
148	26	-29.567	-120.	114.76	894	0.12342
148	29	-29.43	-120.	114.03	894	0.12352
149	12	-30.578	-120.	114.99	894	0.12337
149	26	-29.567	-120.	114.76	894	0.12342
149	29	-29.43	-120.	114.03	894	0.12352
150	21	-29.807	-120.	116.19	894	0.12317
150	1	-32.805	-120.	116.88	894	0.12296
150	16	-30.093	-120.	118.32	894	0.12269
151	21	-29.807	-120.	116.19	894	0.12317
151	16	-30.093	-120.	118.32	894	0.12269
151	45	-27.948	-120.	116.45	894	0.12312
152	21	-29.807	-120.	116.19	894	0.12317
152	45	-27.948	-120.	116.45	894	0.12312
152	50	-27.848	-120.	115.7	894	0.12326
153	21	-29.807	-120.	116.19	894	0.12317
153	50	-27.848	-120.	115.7	894	0.12326
153	26	-29.567	-120.	114.76	894	0.12342
154	21	-29.807	-120.	116.19	894	0.12317
154	26	-29.567	-120.	114.76	894	0.12342
154	12	-30.578	-120.	114.99	894	0.12337
155	21	-29.807	-120.	116.19	894	0.12317
155	12	-30.578	-120.	114.99	894	0.12337
155	1	-32.805	-120.	116.88	894	0.12296
156	40	-28.243	-120.	120.02	900	0.12223
156	59	-27.268	-120.	119.76	900	0.12229
156	38	-28.244	-120.	119.26	900	0.12244
157	42	-28.178	-120.	121.44	900	0.12179
157	44	-28.087	-120.	123.61	900	0.12104
157	88	-25.431	-120.	120.69	900	0.12197
158	42	-28.178	-120.	121.44	900	0.12179
158	88	-25.431	-120.	120.69	900	0.12197
158	59	-27.268	-120.	119.76	900	0.12229
159	42	-28.178	-120.	121.44	900	0.12179
159	59	-27.268	-120.	119.76	900	0.12229
159	40	-28.243	-120.	120.02	900	0.12223
160	42	-28.178	-120.	121.44	900	0.12179
160	40	-28.243	-120.	120.02	900	0.12223
160	18	-30.04	-120.	121.91	900	0.12164
161	42	-28.178	-120.	121.44	900	0.12179
161	18	-30.04	-120.	121.91	900	0.12164
161	19	-29.999	-120.	122.65	900	0.12138
162	42	-28.178	-120.	121.44	900	0.12179
162	19	-29.999	-120.	122.65	900	0.12138
162	44	-28.087	-120.	123.61	900	0.12104
163	17	-30.09	-120.	120.48	900	0.12209
163	0	-32.924	-120.	121.19	900	0.12181
163	16	-30.093	-120.	118.32	900	0.12269
164	17	-30.09	-120.	120.48	900	0.12209
164	16	-30.093	-120.	118.32	900	0.12269
164	38	-28.244	-120.	119.26	900	0.12244
165	17	-30.09	-120.	120.48	900	0.12209
165	38	-28.244	-120.	119.26	900	0.12244
165	40	-28.243	-120.	120.02	900	0.12223
166	17	-30.09	-120.	120.48	900	0.12209
166	40	-28.243	-120.	120.02	900	0.12223
166	18	-30.04	-120.	121.91	900	0.12164
167	17	-30.09	-120.	120.48	900	0.12209
167	18	-30.04	-120.	121.91	900	0.12164
167	9	-30.996	-120.	122.16	900	0.12154
168	17	-30.09	-120.	120.48	900	0.12209
168	9	-30.996	-120.	122.16	900	0.12154
168	0	-32.924	-120.	121.19	900	0.12181
169	18	-30.04	-120.	121.91	900	0.12164
169	9	-30.996	-120.	122.16	900	0.12154
169	19	-29.999	-120.	122.65	900	0.12138
170	101	-24.589	-120.	134.53	905	0.11626
170	143	-20.59	-120.	135.59	905	0.11572
170	115	-22.777	-120.	131.8	905	0.11751
171	236	-6.4699	-120.	149.04	910	0.11105
171	234	-6.7075	-120.	147.97	910	0.11107
171	230	-7.1945	-120.	148.83	910	0.11108
172	239	-6.0411	-120.	151.07	910	0.11112
172	249	-4.4252	-120.	152.47	910	0.11128
172	243	-5.3928	-120.	154.18	910	0.11144
173	239	-6.0411	-120.	151.07	910	0.11112
173	243	-5.3928	-120.	154.18	910	0.11144
173	226	-8.113	-120.	150.47	910	0.11108
174	239	-6.0411	-120.	151.07	910	0.11112
174	226	-8.113	-120.	150.47	910	0.11108
174	230	-7.1945	-120.	148.83	910	0.11108
175	239	-6.0411	-120.	151.07	910	0.11112
175	230	-7.1945	-120.	148.83	910	0.11108
175	236	-6.4699	-120.	149.04	910	0.11105
176	239	-6.0411	-120.	151.07	910	0.11112
176	236	-6.4699	-120.	149.04	910	0.11105
176	246	-4.6513	-120.	151.42	910	0.11116
177	239	-6.0411	-120.	151.07	910	0.11112
177	246	-4.6513	-120.	151.42	910	0.11116
177	249	-4.4252	-120.	152.47	910	0.11128
178	251	-3.9312	-120.	151.58	910	0.11119
178	246	-4.6513	-120.	151.42	910	0.11116
178	249	-4.4252	-120.	152.47	910	0.11128
179	244	-5.0895	-120.	149.37	910	0.11101
179	256	-2.9777	-120.	149.89	910	0.11098
179	240	-5.7995	-120.	146.33	910	0.11102
180	244	-5.0895	-120.	149.37	910	0.11101
180	240	-5.7995	-120.	146.33	910	0.11102
180	234	-6.7075	-120.	147.97	910	0.11107
181	244	-5.0895	-120.	149.37	910	0.11101
181	234	-6.7075	-120.	147.97	910	0.11107
181	236	-6.4699	-120.	149.04	910	0.11105
182	244	-5.0895	-120.	149.37	910	0.11101
182	236	-6.4699	-120.	149.04	910	0.11105
182	246	-4.6513	-120.	151.42	910	0.11116
183	244	-5.0895	-120.	149.37	910	0.11101
183	246	-4.6513	-120.	151.42	910	0.11116
