小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	256	-2.9777	-120.	149.89	577	0.10479
0	268	-1.0913	-120.	151.9	577	0.10485
0	252	-3.9312	-120.	151.58	577	0.10484
1	288	1.8045	-120.	154.98	577	0.10495
1	267	-1.1343	-120.	154.83	577	0.10494
1	276	-0.11815	-120.	152.95	577	0.10488
2	243	-5.3928	-120.	154.18	577	0.10491
2	248	-4.4252	-120.	152.47	577	0.10486
2	259	-2.4941	-120.	154.68	577	0.10493
3	261	-2.1991	-120.	153.07	577	0.10488
3	252	-3.9312	-120.	151.58	577	0.10484
3	268	-1.0913	-120.	151.9	577	0.10485
4	261	-2.1991	-120.	153.07	577	0.10488
4	268	-1.0913	-120.	151.9	577	0.10485
4	276	-0.11815	-120.	152.95	577	0.10488
5	261	-2.1991	-120.	153.07	577	0.10488
5	276	-0.11815	-120.	152.95	577	0.10488
5	267	-1.1343	-120.	154.83	577	0.10494
6	261	-2.1991	-120.	153.07	577	0.10488
6	267	-1.1343	-120.	154.83	577	0.10494
6	259	-2.4941	-120.	154.68	577	0.10493
7	261	-2.1991	-120.	153.07	577	0.10488
7	259	-2.4941	-120.	154.68	577	0.10493
7	248	-4.4252	-120.	152.47	577	0.10486
8	261	-2.1991	-120.	153.07	577	0.10488
8	248	-4.4252	-120.	152.47	577	0.10486
8	252	-3.9312	-120.	151.58	577	0.10484
9	526	31.866	-120.	131.46	610	0.10469
9	510	30.864	-120.	134.14	610	0.10463
9	479	29.242	-120.	133.19	610	0.10465
10	564	34.544	-120.	132.9	610	0.10466
10	550	33.344	-120.	135.59	610	0.10462
10	522	31.71	-120.	134.63	610	0.10463
11	541	32.873	-120.	132.56	610	0.10467
11	564	34.544	-120.	132.9	610	0.10466
11	522	31.71	-120.	134.63	610	0.10463
12	541	32.873	-120.	132.56	610	0.10467
12	522	31.71	-120.	134.63	610	0.10463
12	510	30.864	-120.	134.14	610	0.10463
13	541	32.873	-120.	132.56	610	0.10467
13	510	30.864	-120.	134.14	610	0.10463
13	526	31.866	-120.	131.46	610	0.10469
14	541	32.873	-120.	132.56	610	0.10467
14	526	31.866	-120.	131.46	610	0.10469
14	546	33.229	-120.	130.57	610	0.10471
15	541	32.873	-120.	132.56	610	0.10467
15	546	33.229	-120.	130.57	610	0.10471
15	567	35.024	-120.	131.62	610	0.10469
16	541	32.873	-120.	132.56	610	0.10467
16	567	35.024	-120.	131.62	610	0.10469
16	564	34.544	-120.	132.9	610	0.10466
17	572	35.883	-120.	128.81	610	0.10476
17	567	35.024	-120.	131.62	610	0.10469
17	546	33.229	-120.	130.57	610	0.10471
18	109	-23.556	-120.	106.6	619	0.10616
18	124	-22.151	-120.	106.97	619	0.10615
18	98	-24.934	-120.	108.56	619	0.1061
19	109	-23.556	-120.	106.6	619	0.10616
19	98	-24.934	-120.	108.56	619	0.1061
19	83	-25.781	-120.	108.08	619	0.10612
20	109	-23.556	-120.	106.6	619	0.10616
20	83	-25.781	-120.	108.08	619	0.10612
20	104	-24.368	-120.	105.63	619	0.10618
21	109	-23.556	-120.	106.6	619	0.10616
21	104	-24.368	-120.	105.63	619	0.10618
21	117	-22.763	-120.	104.8	619	0.10619
22	109	-23.556	-120.	106.6	619	0.10616
22	117	-22.763	-120.	104.8	619	0.10619
22	137	-21.34	-120.	105.57	619	0.10618
23	109	-23.556	-120.	106.6	619	0.10616
23	137	-21.34	-120.	105.57	619	0.10618
23	124	-22.151	-120.	106.97	619	0.10615
24	104	-24.368	-120.	105.63	619	0.10618
24	83	-25.781	-120.	108.08	619	0.10612
24	55	-27.388	-120.	107.17	619	0.10614
25	124	-22.151	-120.	106.97	619	0.10615
25	112	-23.336	-120.	109.46	619	0.10608
25	98	-24.934	-120.	108.56	619	0.1061
26	137	-21.34	-120.	105.57	619	0.10618
26	117	-22.763	-120.	104.8	619	0.10619
26	151	-19.781	-120.	103.3	619	0.10622
27	153	-19.369	-120.	98.573	622	0.10624
27	139	-21.019	-120.	97.611	622	0.10623
27	155	-18.865	-120.	95.735	622	0.10621
28	110	-23.545	-120.	96.143	622	0.10622
28	134	-21.451	-120.	94.077	622	0.10619
28	126	-21.878	-120.	97.108	622	0.10623
29	165	-18.085	-120.	91.387	622	0.10612
29	161	-18.611	-120.	94.262	622	0.10619
29	144	-20.419	-120.	93.178	622	0.10617
30	145	-20.374	-120.	95.329	622	0.10621
30	155	-18.865	-120.	95.735	622	0.10621
30	139	-21.019	-120.	97.611	622	0.10623
31	145	-20.374	-120.	95.329	622	0.10621
31	139	-21.019	-120.	97.611	622	0.10623
31	126	-21.878	-120.	97.108	622	0.10623
32	145	-20.374	-120.	95.329	622	0.10621
32	126	-21.878	-120.	97.108	622	0.10623
32	134	-21.451	-120.	94.077	622	0.10619
33	145	-20.374	-120.	95.329	622	0.10621
33	134	-21.451	-120.	94.077	622	0.10619
33	144	-20.419	-120.	93.178	622	0.10617
34	145	-20.374	-120.	95.329	622	0.10621
34	144	-20.419	-120.	93.178	622	0.10617
34	161	-18.611	-120.	94.262	622	0.10619
35	145	-20.374	-120.	95.329	622	0.10621
35	161	-18.611	-120.	94.262	622	0.10619
35	155	-18.865	-120.	95.735	622	0.10621
36	285	1.3031	-120.	89.681	635	0.10604
36	275	-0.15357	-120.	92.615	635	0.10616
36	300	4.2195	-120.	92.615	635	0.10614
37	80	-26.056	-120.	108.78	712	0.1061
37	97	-24.934	-120.	108.56	712	0.1061
37	82	-25.781	-120.	108.08	712	0.10612
38	43	-28.173	-120.	109.18	712	0.10608
38	23	-29.748	-120.	110.74	712	0.10603
38	7	-31.417	-120.	109.78	712	0.10606
39	43	-28.173	-120.	109.18	712	0.10608
39	7	-31.417	-120.	109.78	712	0.10606
39	55	-27.388	-120.	107.17	712	0.10614
40	43	-28.173	-120.	109.18	712	0.10608
40	55	-27.388	-120.	107.17	712	0.10614
40	82	-25.781	-120.	108.08	712	0.10612
41	43	-28.173	-120.	109.18	712	0.10608
41	82	-25.781	-120.	108.08	712	0.10612
41	80	-26.056	-120.	108.78	712	0.1061
42	43	-28.173	-120.	109.18	712	0.10608
42	80	-26.056	-120.	108.78	712	0.1061
42	36	-28.65	-120.	110.53	712	0.10604
43	43	-28.173	-120.	109.18	712	0.10608
43	36	-28.65	-120.	110.53	712	0.10604
43	23	-29.748	-120.	110.74	712	0.10603
44	32	-28.882	-120.	111.23	712	0.10602
44	36	-28.65	-120.	110.53	712	0.10604
44	23	-29.748	-120.	110.74	712	0.10603
45	68	-26.514	-120.	110.12	712	0.10606
45	61	-27.224	-120.	112.18	712	0.10598
45	112	-23.336	-120.	109.46	712	0.10608
46	68	-26.514	-120.	110.12	712	0.10606
46	112	-23.336	-120.	109.46	712	0.10608
46	97	-24.934	-120.	108.56	712	0.1061
47	68	-26.514	-120.	110.12	712	0.10606
47	97	-24.934	-120.	108.56	712	0.1061
47	80	-26.056	-120.	108.78	712	0.1061
48	68	-26.514	-120.	110.12	712	0.10606
48	80	-26.056	-120.	108.78	712	0.1061
48	36	-28.65	-120.	110.53	712	0.10604
49	68	-26.514	-120.	110.12	712	0.10606
49	36	-28.65	-120.	110.53	712	0.10604
49	32	-28.882	-120.	111.23	712	0.10602
50	68	-26.514	-120.	110.12	712	0.10606
50	32	-28.882	-120.	111.23	712	0.10602
50	61	-27.224	-120.	112.18	712	0.10598
51	241	-5.7764	-120.	90.758	716	0.10609
51	235	-6.5008	-120.	90.968	716	0.10609
51	237	-6.2516	-120.	91.919	716	0.10613
52	225	-8.3372	-120.	89.613	716	0.10604
52	223	-8.5933	-120.	88.683	716	0.10601
52	220	-9.0374	-120.	89.857	716	0.10605
53	227	-7.8565	-120.	91.427	716	0.10611
53	237	-6.2516	-120.	91.919	716	0.10613
53	231	-7.1082	-120.	94.093	716	0.10621
54	227	-7.8565	-120.	91.427	716	0.10611
54	231	-7.1082	-120.	94.093	716	0.10621
54	214	-9.904	-120.	92.112	716	0.10613
55	227	-7.8565	-120.	91.427	716	0.10611
55	214	-9.904	-120.	92.112	716	0.10613
55	220	-9.0374	-120.	89.857	716	0.10605
56	227	-7.8565	-120.	91.427	716	0.10611
