小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	189	-9.1749	-60.002	91.643	573	2.4262e-002
0	203	-5.7331	-60.002	93.646	573	3.2751e-002
0	194	-8.2301	-60.002	94.492	573	2.8978e-002
1	382	23.987	-60.002	136.51	597	0.12052
1	383	24.097	-60.002	137.37	597	0.12153
1	378	23.626	-60.002	137.03	597	0.12069
2	362	21.427	-60.002	139.49	597	0.121
2	378	23.626	-60.002	137.03	597	0.12069
2	383	24.097	-60.002	137.37	597	0.12153
2	385	24.368	-60.002	140.74	597	0.12536
3	137	-17.774	-60.002	144.12	611	8.1684e-002
3	138	-17.688	-60.002	143.98	611	8.1579e-002
3	136	-17.966	-60.002	143.93	611	8.1164e-002
4	114	-20.441	-60.002	144.6	611	7.9203e-002
4	137	-17.774	-60.002	144.12	611	8.1684e-002
4	136	-17.966	-60.002	143.93	611	8.1164e-002
5	114	-20.441	-60.002	144.6	611	7.9203e-002
5	136	-17.966	-60.002	143.93	611	8.1164e-002
5	92	-22.932	-60.002	142.97	611	7.3468e-002
6	114	-20.441	-60.002	144.6	611	7.9203e-002
6	92	-22.932	-60.002	142.97	611	7.3468e-002
6	89	-23.386	-60.002	144.02	611	7.4529e-002
7	114	-20.441	-60.002	144.6	611	7.9203e-002
7	89	-23.386	-60.002	144.02	611	7.4529e-002
7	110	-21.274	-60.002	146.07	611	8.0487e-002
8	114	-20.441	-60.002	144.6	611	7.9203e-002
8	110	-21.274	-60.002	146.07	611	8.0487e-002
8	128	-19.315	-60.002	146.49	611	8.3561e-002
9	114	-20.441	-60.002	144.6	611	7.9203e-002
9	128	-19.315	-60.002	146.49	611	8.3561e-002
9	137	-17.774	-60.002	144.12	611	8.1684e-002
10	89	-23.386	-60.002	144.02	611	7.4529e-002
10	92	-22.932	-60.002	142.97	611	7.3468e-002
10	77	-24.656	-60.002	142.62	611	7.0626e-002
11	110	-21.274	-60.002	146.07	611	8.0487e-002
11	120	-19.84	-60.002	147.3	611	8.4208e-002
11	128	-19.315	-60.002	146.49	611	8.3561e-002
12	260	6.6526	-60.002	147.08	613	0.1143
12	264	7.0831	-60.002	147.03	613	0.11472
12	265	7.1368	-60.002	147.37	613	0.11522
13	290	10.85	-60.002	149.26	613	0.12157
13	295	11.279	-60.002	145.9	613	0.11779
13	264	7.0831	-60.002	147.03	613	0.11472
13	265	7.1368	-60.002	147.37	613	0.11522
14	481	33.471	-60.002	120.3	626	0.11367
14	462	31.738	-60.002	118.18	626	0.10977
14	460	31.64	-60.002	121.73	626	0.11316
15	481	33.471	-60.002	120.3	626	0.11367
15	460	31.64	-60.002	121.73	626	0.11316
15	485	33.658	-60.002	122.76	626	0.11627
16	481	33.471	-60.002	120.3	626	0.11367
16	485	33.658	-60.002	122.76	626	0.11627
16	497	34.994	-60.002	120.83	626	0.11578
17	481	33.471	-60.002	120.3	626	0.11367
17	497	34.994	-60.002	120.83	626	0.11578
17	498	35.008	-60.002	120.34	626	0.11532
18	481	33.471	-60.002	120.3	626	0.11367
18	498	35.008	-60.002	120.34	626	0.11532
18	488	33.791	-60.002	117.95	626	0.11174
19	481	33.471	-60.002	120.3	626	0.11367
19	488	33.791	-60.002	117.95	626	0.11174
19	462	31.738	-60.002	118.18	626	0.10977
20	504	36.918	-60.002	122.44	626	0.11931
20	506	36.999	-60.002	119.49	626	0.1166
20	498	35.008	-60.002	120.34	626	0.11532
20	497	34.994	-60.002	120.83	626	0.11578
21	503	36.749	-60.002	124.32	626	0.12095
21	485	33.658	-60.002	122.76	626	0.11627
21	497	34.994	-60.002	120.83	626	0.11578
21	504	36.918	-60.002	122.44	626	0.11931
22	505	36.934	-60.002	117.6	626	0.11476
22	488	33.791	-60.002	117.95	626	0.11174
